county_name,jurisdiction,precinct_id,precinct,name,address
POTTAWATOMIE,POTTAWATOMIE,630031,POTTAWATOMIE COUNTY PRECINCT 630031,MCLOUD BOARD OF EDUCATION,"117 N MAIN, MCLOUD, OK 74851"
POTTAWATOMIE,POTTAWATOMIE,630038,POTTAWATOMIE COUNTY PRECINCT 630038,ST LOUIS CITY HALL,"P.O. BOX 141, ST LOUIS, OK 74866"
PUSHMATAHA,PUSHMATAHA,640002,PUSHMATAHA COUNTY PRECINCT 640002,COMMUNITY BUILDING,"304 SW B, ANTLERS, OK 74523"
PUSHMATAHA,PUSHMATAHA,640003,PUSHMATAHA COUNTY PRECINCT 640003,ANTLERS CITY LIBRARY,"102 SE 2, ANTLERS, OK 74523"
PUSHMATAHA,PUSHMATAHA,640005,PUSHMATAHA COUNTY PRECINCT 640005,MILLER COMMUNITY BUILDING,"WAYLON MCMAHAN, HC 66 BOX 590, MOYERS, OK 74557"
PUSHMATAHA,PUSHMATAHA,640010,PUSHMATAHA COUNTY PRECINCT 640010,SNOW COMMUNITY BUILDING,"0000, SNOW, OK 74567"
PUSHMATAHA,PUSHMATAHA,640016,PUSHMATAHA COUNTY PRECINCT 640016,TUSKAHOMA SCHOOL HOUSE,"0000			, TUSKAHOMA, OK 74574"
ROGER MILLS,ROGER MILLS,650102,ROGER MILLS COUNTY PRECINCT 650102,BERLIN COMMUNITY BLDG,"RM EW108 & RM NS1882, BERLIN, OK 73662"
ROGERS,ROGERS,660004,ROGERS COUNTY PRECINCT 660004,BLUE STARR CHURCH OF CHRIST,"319 E BLUE STARR DR, CLAREMORE, OK 74017"
ROGERS,ROGERS,660009,ROGERS COUNTY PRECINCT 660009,LIFECHANGER CHURCH,"2221 CORNERSTONE AVE, CLAREMORE, OK 74017"
ROGERS,ROGERS,660020,ROGERS COUNTY PRECINCT 660020,VERDIGRIS UNITED METHODIST  ,"8936 E. 530 ROAD, CLAREMORE, OK 74019"
ROGERS,ROGERS,660022,ROGERS COUNTY PRECINCT 660022,SEQUOYAH SCHOOL-SOUTH CAMPUS,"16441 S 4180 RD, CLAREMORE, OK 74017"
ROGERS,ROGERS,660026,ROGERS COUNTY PRECINCT 660026,INOLA FIRST BAPTIST CHURCH,"500 E COMMERCIAL ST, INOLA, OK 74036"
ROGERS,ROGERS,660027,ROGERS COUNTY PRECINCT 660027,INOLA UNITED METHODIST CHURCH,"125 S. BROADWAY, INOLA, OK 74036"
SEMINOLE,SEMINOLE,670014,SEMINOLE COUNTY PRECINCT 670014,ASSEMBLY OF GOD CHURCH,"205 W 3, KONAWA, OK 74849"
SEMINOLE,SEMINOLE,670020,SEMINOLE COUNTY PRECINCT 670020,LITTLE CHURCH OF CHRIST,"1/4 S OF 99A & 99, SEMINOLE, OK 74868"
SEMINOLE,SEMINOLE,670035,SEMINOLE COUNTY PRECINCT 670035,STROTHER SCHOOL,"36085 EW 1140, SEMINOLE, OK 74868"
SEQUOYAH,SEQUOYAH,680101,SEQUOYAH COUNTY PRECINCT 680101,MULDROW CHEROKEE COMM. BLDG PP,"603 N. MAIN, MULDROW, OK 74948"
SEQUOYAH,SEQUOYAH,680102,SEQUOYAH COUNTY PRECINCT 680102,RURAL WATER DEPARTMENT PP,"2000 E. SHAWNTEL SMITH BLVD, MULDROW, OK 74948"
SEQUOYAH,SEQUOYAH,680105,SEQUOYAH COUNTY PRECINCT 680105,ROLAND NUTRITION CENTER PP,"300 S. ROLAND RD., ROLAND, OK 74954"
SEQUOYAH,SEQUOYAH,680201,SEQUOYAH COUNTY PRECINCT 680201,LANDMARK MISSIONARY CHURCH PP,"1 MILE NO ON HWY 82  ON THE, WEST SIDE OF THE ROAD, VIAN, OK 74962"
SEQUOYAH,SEQUOYAH,680202,SEQUOYAH COUNTY PRECINCT 680202,VIAN UNITED METHODIST CHURCH,"CORNER OF LEE & BLKSTONE, VIAN, OK 74962"
SEQUOYAH,SEQUOYAH,680204,SEQUOYAH COUNTY PRECINCT 680204,MCKEY FIRE DEPARTMENT PP,"107362 S. 4570 RD, SALLISAW, OK 74955"
SEQUOYAH,SEQUOYAH,680310,SEQUOYAH COUNTY PRECINCT 680310,GANS CITY HALL PP,"102 S STACY, GANS, OK 74936"
STEPHENS,STEPHENS,690001,STEPHENS COUNTY PRECINCT 690001,THE CHRISTIAN CENTER,"720 E PLATO RD, DUNCAN, OK 73533"
STEPHENS,STEPHENS,690003,STEPHENS COUNTY PRECINCT 690003,FIRST UNITED METHODIST CHURCH,"2300 N COUNTRY CLUB RD, DUNCAN, OK 73533"
STEPHENS,STEPHENS,690014,STEPHENS COUNTY PRECINCT 690014,CAMERON UNIVERSITY-DUNCAN,"3100 W BOIS D'ARC AVE, DUNCAN, OK 73533"
STEPHENS,STEPHENS,690049,STEPHENS COUNTY PRECINCT 690049,CENTRAL HIGH COMMUNITY CENTER,"7TH & BRONCHO RD, MARLOW, OK 73055"
STEPHENS,STEPHENS,690052,STEPHENS COUNTY PRECINCT 690052,WEST SIDE CHRISTIAN CHURCH,"1801 W BEECH AVE, DUNCAN, OK 73533"
TEXAS,TEXAS,700107,TEXAS COUNTY PRECINCT 700107,HARDESTY HIGH SCHOOL,"5TH & CRAWFORD, HARDESTY, OK 73944"
TEXAS,TEXAS,700202,TEXAS COUNTY PRECINCT 700202,PTCI CONFERENCE ROOM-METAL BLD,"607 S. MAIN ST., GUYMON, OK 73942"
TILLMAN,TILLMAN,710002,TILLMAN COUNTY PRECINCT 710002,TESCA BAPTIST CHURCH,"311 S. 22, P.O. BOX 459, FREDERICK, OK 73542"
TULSA,TULSA,720012,TULSA COUNTY PRECINCT 720012,JACKSON ELEMENTARY SCHOOL,"2137 N PITTSBURG AVE, TULSA, OK 74115"
TULSA,TULSA,720013,TULSA COUNTY PRECINCT 720013,RUDISILL NORTH REG LIBRARY,"1520 N HARTFORD AVE, TULSA, OK 74106"
TULSA,TULSA,720020,TULSA COUNTY PRECINCT 720020,CROSSTOWN CHURCH OF CHRIST,"3400 E ADMIRAL PL, TULSA, OK 74115"
TULSA,TULSA,720028,TULSA COUNTY PRECINCT 720028,UAW LOCAL NO 952,"1414 N MEMORIAL DR, TULSA, OK 74115"
TULSA,TULSA,720039,TULSA COUNTY PRECINCT 720039,MEMORIAL DRIVE CH OF CHRIST,"747 S MEMORIAL DR, TULSA, OK 74112"
TULSA,TULSA,720054,TULSA COUNTY PRECINCT 720054,WILL ROGERS METHODIST CHURCH,"1138 S YALE AVE, TULSA, OK 74112"
TULSA,TULSA,720070,TULSA COUNTY PRECINCT 720070,IN THE SPIRIT CHRISTIAN CHURCH,"1020 S GARNETT RD, TULSA, OK 74128"
TULSA,TULSA,720082,TULSA COUNTY PRECINCT 720082,ZARROW INTERNATIONAL SCH,"3613 S HUDSON AVE, TULSA, OK 74135"
TULSA,TULSA,720088,TULSA COUNTY PRECINCT 720088,CHURCH OF CHRIST/PARK PLAZA,"5925 E 51 ST, TULSA, OK 74135"
TULSA,TULSA,720096,TULSA COUNTY PRECINCT 720096,HICKS COMMUNITY CENTER,"3443 S MINGO RD, TULSA, OK 74146"
TULSA,TULSA,720103,TULSA COUNTY PRECINCT 720103,PLAINVIEW BAPTIST CHURCH,"14531 E 21 ST, TULSA , OK 74134"
TULSA,TULSA,720104,TULSA COUNTY PRECINCT 720104,ST MATTHEWS UNITED METH CH,"12424 E 31 ST, TULSA, OK 74146"
TULSA,TULSA,720105,TULSA COUNTY PRECINCT 720105,BOEVERS ELEMENTARY SCHOOL,"3433 S 133 E AVE, TULSA, OK 74134"
TULSA,TULSA,720106,TULSA COUNTY PRECINCT 720106,ROSA PARKS ELEMENTARY SCHOOL,"13702 E 46 PL  , TULSA, OK 74134"
TULSA,TULSA,720108,TULSA COUNTY PRECINCT 720108,SOUTHERN HILLS BAPTIST CHURCH,"5590 S LEWIS AVE, TULSA, OK 74105"
TULSA,TULSA,720118,TULSA COUNTY PRECINCT 720118,HELMERICH  LIBRARY,"5131 E 91 STREET, TULSA, OK 74137"
TULSA,TULSA,720124,TULSA COUNTY PRECINCT 720124,ABERDEEN HEIGHTS,"7220 S YALE AVE, TULSA, OK 74136"
TULSA,TULSA,720133,TULSA COUNTY PRECINCT 720133,CHRISTIAN CHAPEL,"7807 E 76 ST, TULSA, OK 74133"
TULSA,TULSA,720142,TULSA COUNTY PRECINCT 720142,VIEW ACRES BAPTIST CHURCH,"2327 S 65 W AVE, TULSA, OK 74107"
TULSA,TULSA,720145,TULSA COUNTY PRECINCT 720145,TULSA TECH ALLIANCE & CONF CTR,"801 E 91 ST, TULSA, OK 74132"
TULSA,TULSA,720154,TULSA COUNTY PRECINCT 720154,FOREST PARK CHRISTIAN CHURCH,"9102 S MINGO RD, TULSA, OK 74133"
TULSA,TULSA,720157,TULSA COUNTY PRECINCT 720157,JOY LUTHERAN CHURCH,"9940 S YALE AVE, TULSA, OK 74137"
TULSA,TULSA,720170,TULSA COUNTY PRECINCT 720170,SOUTH TULSA BAPTIST CHURCH,"10310 S SHERIDAN RD, TULSA, OK 74133"
TULSA,TULSA,720171,TULSA COUNTY PRECINCT 720171,ST BERNARD CHURCH,"4001 E 101 ST, TULSA, OK 74137"
TULSA,TULSA,720173,TULSA COUNTY PRECINCT 720173,ORU MABEE CENTER,"7777 S LEWIS AVE, TULSA, OK 74171"
TULSA,TULSA,720406,TULSA COUNTY PRECINCT 720406,NORTH HEIGHTS CHURCH OF CHRIST,"11710 S MEMORIAL DR, BIXBY, OK 74008"
TULSA,TULSA,720410,TULSA COUNTY PRECINCT 720410,EVERGREEN BAPTIST CHURCH,"10301 E 111 ST  SOUTH, BIXBY, OK 74008"
TULSA,TULSA,720451,TULSA COUNTY PRECINCT 720451,NEW LIFE BAPTIST CHURCH,"851 W NORMAN ST, BROKEN ARROW, OK 74012"
TULSA,TULSA,720452,TULSA COUNTY PRECINCT 720452,FIRST UNITED METHODIST CHURCH,"112 E COLLEGE ST, BROKEN ARROW, OK 74012"
TULSA,TULSA,720465,TULSA COUNTY PRECINCT 720465,UNION 8TH GRADE CENTER,"6501 S GARNETT RD, BROKEN ARROW, OK 74012"
TULSA,TULSA,720466,TULSA COUNTY PRECINCT 720466,UNITED PENTECOSTAL CH OF BA,"1730 N 9 ST, BROKEN ARROW, OK 74012"
TULSA,TULSA,720467,TULSA COUNTY PRECINCT 720467,ASPEN CREEK ASSEMBLY OF GOD,"5100 S ASPEN AVE, BROKEN ARROW, OK 74011"
TULSA,TULSA,720471,TULSA COUNTY PRECINCT 720471,CEDAR RIDGE CHRISTIAN CHURCH,"4010 W NEW ORLEANS ST, BROKEN ARROW, OK 74011"
TULSA,TULSA,720552,TULSA COUNTY PRECINCT 720552,GRACE BAPTIST CHURCH,"4316 E 96 ST N, SPERRY, OK 74073"
TULSA,TULSA,720707,TULSA COUNTY PRECINCT 720707,GLENPOOL CONFERENCE CENTER,"12205 S YUKON AVE, GLENPOOL, OK 74033"
TULSA,TULSA,720752,TULSA COUNTY PRECINCT 720752,FIRST CHRISTIAN CHURCH OWASSO,"10100 N GARNETT RD, OWASSO, OK 74055"
TULSA,TULSA,720753,TULSA COUNTY PRECINCT 720753,OWASSO COMMUNITY CENTER,"301 S CEDAR ST, OWASSO, OK 74055"
TULSA,TULSA,720755,TULSA COUNTY PRECINCT 720755,OWASSO CHURCH OF CHRIST,"10510 N 129 E AVE, OWASSO, OK 74055"
TULSA,TULSA,720759,TULSA COUNTY PRECINCT 720759,FIRST CHRISTIAN CHURCH OWASSO,"10100 N GARNETT RD, OWASSO, OK 74055"
TULSA,TULSA,720801,TULSA COUNTY PRECINCT 720801,SOLACE CHURCH,"7314 W 41 ST, TULSA, OK 74107"
TULSA,TULSA,720802,TULSA COUNTY PRECINCT 720802,SOLACE CHURCH,"7314 W 41 ST, TULSA, OK 74107"
TULSA,TULSA,720853,TULSA COUNTY PRECINCT 720853,AMAZING GRACE HOLINESS CHURCH,"807 W 2 ST, SAND SPRINGS, OK 74063"
WAGONER,WAGONER,730107,WAGONER COUNTY PRECINCT 730107,BA POLICE & FIRE TRAINING CTR,"4205 E OMAHA, BROKEN ARROW, OK 74014"
WAGONER,WAGONER,730109,WAGONER COUNTY PRECINCT 730109,SUNNYSIDE CHURCH,"8091 S 305 E AVE, BROKEN ARROW, OK 74014"
WAGONER,WAGONER,730312,WAGONER COUNTY PRECINCT 730312,PORTER CIVIC CENTER,"529 S MAIN, PORTER, OK 74454"
WAGONER,WAGONER,730313,WAGONER COUNTY PRECINCT 730313,TULLAHASSEE CIVIC CENTER,"675 LINCOLN ST, TULLAHASSEE, OK 74454"
WASHINGTON,WASHINGTON,740022,WASHINGTON COUNTY PRECINCT 740022,MUTUAL GIRLS CLUB,"3401 SE PRICE RD, BARTLESVILLE, OK 74006"
WASHINGTON,WASHINGTON,740074,WASHINGTON COUNTY PRECINCT 740074,ROSE HILL CHURCH,"12950 N 4000 RD, DEWEY, DEWEY, OK 74029"
WASHINGTON,WASHINGTON,740075,WASHINGTON COUNTY PRECINCT 740075,GRACE COMMUNITY CHURCH,"1500 SE KINGS DR, BARTLESVILLE, BARTLESVILLE, OK 74006"
WASHITA,WASHITA,750012,WASHITA COUNTY PRECINCT 750012,BESSIE TOWN HALL,"714 MAIN, BESSIE, OK 73622"
WASHITA,WASHITA,750016,WASHITA COUNTY PRECINCT 750016,BURNS FLAT COMMUNITY CENTER,"98 FRONTIER WAY, BURNS FLAT, OK 73624"
WOODS,WOODS,760008,WOODS COUNTY PRECINCT 760008,METHODIST FELLOWSHIP HALL,"800 EAGLE PASS, FREEDOM, OK 73842"
WOODWARD,WOODWARD,770104,WOODWARD COUNTY PRECINCT 770104,MUTUAL HIGH SCHOOL GYM,"MUTUAL HIGH SCHOOL GYM, MUTUAL, OK 73853"
WOODWARD,WOODWARD,770303,WOODWARD COUNTY PRECINCT 770303,WOODWARD HIGH SCHOOL,"2406 13TH STREET, WOODWARD, OK 73801"
ADAIR,ADAIR,010013,ADAIR COUNTY PRECINCT 010013,FAITH TABERNACLE CHURCH,"FAITH TABERNACLE CHURCH, CHALK BLUFF HWY 51 EAST, STILWELL, OK 74960"
ALFALFA,ALFALFA,020120,ALFALFA COUNTY PRECINCT 020120,AMORITA-BYRON FIRE DEPARTMENT,"BYRON COMMUNITY CENTER, 502 4TH STREET, BYRON, OK 73722"
ALFALFA,ALFALFA,020220,ALFALFA COUNTY PRECINCT 020220,ALFALFA COUNTY FAIRGROUNDS,"ALFALFA COUNTY FAIRGROUNDS, WEST 5TH STREET, CHEROKEE, OK 73728"
ATOKA,ATOKA,030006,ATOKA COUNTY PRECINCT 030006,WILSON COMMUNITY BUILDING,"310 S WILSON RD, ATOKA, OK 74525"
BRYAN,BRYAN,070019,BRYAN COUNTY PRECINCT 070019,KIAMICHI TECH. WES WATKINS RM.,"810 WALDRON ROAD, S. END VERNON ANDERSON SECTION, DURANT, OK 74701"
BRYAN,BRYAN,070021,BRYAN COUNTY PRECINCT 070021,COBB COMMUNITY BUILDING,"3825 BRYAN ROAD  (HWY 78, 8 MI. NW OF DURANT) COBB, DURANT, OK 74701"
CADDO,CADDO,080715,CADDO COUNTY PRECINCT 080715,ALDEN FIRE DEPARTMENT,"40030 SH 58, CARNEGIE, OK 73015"
CANADIAN,CANADIAN,090107,CANADIAN COUNTY PRECINCT 090107,BAYMONT INN & SUITES,"1707 SW 27TH ST, EL RENO, OK 73036"
CANADIAN,CANADIAN,090109,CANADIAN COUNTY PRECINCT 090109,BAYMONT INN & SUITES,"1707 SW 27TH ST, EL RENO, OK 73036"
CANADIAN,CANADIAN,090114,CANADIAN COUNTY PRECINCT 090114,EL RENO PUBLIC SAFETY CENTER ,"(NEW EL RENO FIRE STATION), 2707 FAITH AVENUE, EL RENO, OK 73036"
CANADIAN,CANADIAN,090201,CANADIAN COUNTY PRECINCT 090201,RICHLAND NAZARENE CHURCH,"10825 N 6TH ST, IN RICHLAND COMMUNITY, YUKON, OK 73099"
CANADIAN,CANADIAN,090202,CANADIAN COUNTY PRECINCT 090202,RICHLAND NAZARENE CHURCH,"10825 N 6TH ST, (IN RICHLAND COMMUNITY), YUKON, OK 73099"
CANADIAN,CANADIAN,090216,CANADIAN COUNTY PRECINCT 090216,THE PAVILLION AT SPANISH COVE,"11 PALM AVENUE, YUKON, OK 73099"
CANADIAN,CANADIAN,090227,CANADIAN COUNTY PRECINCT 090227,UNITED METHODIST CHURCH,"10928 SW 15 ST, YUKON, OK 73099"
CANADIAN,CANADIAN,090228,CANADIAN COUNTY PRECINCT 090228,SARA ROAD BAPTIST CHURCH,"2015 N SARA ROAD, YUKON, OK 73099"
CANADIAN,CANADIAN,090503,CANADIAN COUNTY PRECINCT 090503,LIGHT YOUR WORLD CHURCH,"4550 NW EXPRESSWAY, OKARCHE, OK 73762"
CARTER,CARTER,100001,CARTER COUNTY PRECINCT 100001,COLVERT MINISTRY BLDG.,"503 W BROADWAY, ARDMORE, OK 73401"
CHEROKEE,CHEROKEE,110001,CHEROKEE COUNTY PRECINCT 110001,ST. BRIGID CATHOLIC CHURCH,"807 CRAFTON ST, TAHLEQUAH, OK 74464"
CHEROKEE,CHEROKEE,110020,CHEROKEE COUNTY PRECINCT 110020,UKB WELLNESS CENTER,"18263 W. KEETOOWAH CIRCLE, TAHLEQUAH, OK 74464"
CHOCTAW,CHOCTAW,120211,CHOCTAW COUNTY PRECINCT 120211,EASTERN STAR BAPTIST CHURCH,"5.5 MI S OFF HWY 70E ON HWY, 109 GO .5 MI W THEN 1/4 MI N, FORT TOWSON, OK 74735"
CHOCTAW,CHOCTAW,120318,CHOCTAW COUNTY PRECINCT 120318,MESSER COMMUNITY CENTER,"6 MI N ON HWY 93 .2 MI, EAST NEXT DOOR TO FIRE DEPT, HUGO, OK 74743"
CHOCTAW,CHOCTAW,120321,CHOCTAW COUNTY PRECINCT 120321,FORT TOWSON CITY HALL,"HWY 70E AND S 3RD STREET, 112 E VALLIANT, FORT TOWSON, OK 74735"
CIMARRON,CIMARRON,130007,CIMARRON COUNTY PRECINCT 130007,CHICKEN HOUSE,"RT. 1-BOX 55, TEXHOMA, OK 73949"
CLEVELAND,CLEVELAND,140005,CLEVELAND COUNTY PRECINCT 140005,BETH HAVEN CHURCH,"12400 S WESTERN, OKLAHOMA CITY, OK 73170"
CLEVELAND,CLEVELAND,140006,CLEVELAND COUNTY PRECINCT 140006,ADMINISTRATION SERVICES CENTER,"131 S. FLOOD, NORMAN, OK 73069"
CLEVELAND,CLEVELAND,140025,CLEVELAND COUNTY PRECINCT 140025,LAKEVIEW BAPTIST CHURCH,"10510 ALAMEDA DRIVE, NORMAN, OK 73026"
CLEVELAND,CLEVELAND,140032,CLEVELAND COUNTY PRECINCT 140032,SEVENTH DAY ADVENTIST CHURCH,"1818 E. ALAMEDA, NORMAN, OK 73071"
CLEVELAND,CLEVELAND,140043,CLEVELAND COUNTY PRECINCT 140043,HEARTLAND FREEWILL BAP.CHURCH,"17601 S SANTA FE, OKLAHOMA CITY, OK 73170"
CLEVELAND,CLEVELAND,140070,CLEVELAND COUNTY PRECINCT 140070,MOORE SCHOOLS ADMIN CENTER,"1500 SE 4TH, MOORE, OK 73160"
CLEVELAND,CLEVELAND,140083,CLEVELAND COUNTY PRECINCT 140083,ENTERPRISE BAPTIST CHURCH,"2425 SE 84TH, NORMAN, OK 73026"
CLEVELAND,CLEVELAND,140086,CLEVELAND COUNTY PRECINCT 140086,EASTLAKE CHURCH,"700 SW 134TH STREET, OKLAHOMA CITY, OK 73170"
CLEVELAND,CLEVELAND,140095,CLEVELAND COUNTY PRECINCT 140095,MAGUIRE BAPTIST CHURCH,"9801 MAGUIRE RD, NOBLE, OK 73068"
COMANCHE,COMANCHE,160002,COMANCHE COUNTY PRECINCT 160002,CROSBY PARK SCHOOL,"1602 NW HORTON, LAWTON, OK 73505"
COMANCHE,COMANCHE,160009,COMANCHE COUNTY PRECINCT 160009,ALMOR WEST SCHOOL,"6902 SW DELTA AVE, LAWTON, OK 73505"
COMANCHE,COMANCHE,160014,COMANCHE COUNTY PRECINCT 160014,GOODWILL ADULT AND YOUTH SERV,"923 HILLTOP DR, LAWTON, OK 73507"
COMANCHE,COMANCHE,160019,COMANCHE COUNTY PRECINCT 160019,LIBERTY HEIGHTS CHURCH,"1802 NW ELM AVE, LAWTON, OK 73505"
COMANCHE,COMANCHE,160036,COMANCHE COUNTY PRECINCT 160036,MEDICINE PARK TOWN HALL,"154 E LAKE DRIVE, MEDICINE PARK, OK 73557"
COTTON,COTTON,170009,COTTON COUNTY PRECINCT 170009,ASSEMBLY OF GOD CHURCH,"225 W. VIRGINIA ST., WALTERS, OK 73572"
CRAIG,CRAIG,180611,CRAIG COUNTY PRECINCT 180611,SENIOR CITIZENS BLDG,"222 W SEQUOYAH ST, VINITA, OK 74301"
CRAIG,CRAIG,180621,CRAIG COUNTY PRECINCT 180621,FIRST CHRISTIAN CHURCH,"226 W CANADIAN AVE, VINITA, OK 74301"
CRAIG,CRAIG,180810,CRAIG COUNTY PRECINCT 180810,BIG CABIN COMMUNITY CENTER,"264 MAIN ST, BIG CABIN, OK 74332"
CREEK,CREEK,190111,CREEK COUNTY PRECINCT 190111,LONE STAR SCHOOL,"4000 S. HICKORY, SAPULPA, OK 74066"
CREEK,CREEK,190311,CREEK COUNTY PRECINCT 190311,NAZARENE CHURCH,"320 S. PENN, DRUMRIGHT, OK 74030"
CREEK,CREEK,190408,CREEK COUNTY PRECINCT 190408,"1ST BAPTIST CHURCH, SHAMROCK","FIFTH AND CORK, SHAMROCK, SHAMROCK, OK 74068"
CREEK,CREEK,190417,CREEK COUNTY PRECINCT 190417,KIEFER MUNICIPAL BLDG.,"401 E.INDIANA, KIEFER, OK 74041"
CUSTER,CUSTER,200007,CUSTER COUNTY PRECINCT 200007,CLINTON CITY HALL,"417 GARY BOULEVARD, CLINTON, OK 73601"
CUSTER,CUSTER,200021,CUSTER COUNTY PRECINCT 200021,UNITED METHODIST CHURCH,"817 NORTH 7TH ST., WEATHERFORD, OK 73096"
DELAWARE,DELAWARE,210004,DELAWARE COUNTY PRECINCT 210004,HICKORY GROVE FIRE DEPT,"59691 E 250 RD, GROVE, OK 74334"
DELAWARE,DELAWARE,210016,DELAWARE COUNTY PRECINCT 210016,JAY COMMUNITY CENTER ,"429 S 9TH ST, JAY, OK 74346"
DELAWARE,DELAWARE,210018,DELAWARE COUNTY PRECINCT 210018,MOUNT HERMON CHURCH REC BLDG,"18035 E 420 RD, JAY, OK 74346"
DELAWARE,DELAWARE,210019,DELAWARE COUNTY PRECINCT 210019,COLCORD CHURCH OF CHRIST,"175 N COLCORD AVE, COLCORD, OK 74338"
DEWEY,DEWEY,220009,DEWEY COUNTY PRECINCT 220009,OAKWOOD COMMUNITY CENTER,"--, OAKWOOD, OK 73658"
ELLIS,ELLIS,230008,ELLIS COUNTY PRECINCT 230008,FARGO TOWN HALL,"200 MAIN ST., FARGO, OK 73840"
GARFIELD,GARFIELD,240201,GARFIELD COUNTY PRECINCT 240201,CENTRAL CHRISTIAN CHURCH,"1111 W BROADWAY, ENID, OK 73703"
GARFIELD,GARFIELD,240208,GARFIELD COUNTY PRECINCT 240208,HILLSDALE BIBLE CHURCH,"200 N OAK, HILLSDALE, OK 73743"
GARFIELD,GARFIELD,240212,GARFIELD COUNTY PRECINCT 240212,BRECKINRIDGE COMMUNITY CENTER,"215 DON KROLL ST, BRECKINRIDGE, OK 73727"
GARVIN,GARVIN,250003,GARVIN COUNTY PRECINCT 250003,ERIN SPRINGS BAPTIST CHURCH,"13053 HWY 76 N, LINDSAY, OK 73052"
GARVIN,GARVIN,250005,GARVIN COUNTY PRECINCT 250005,METHODIST CHURCH MAYSVILLE,"705 MAYS STREET, MAYSVILLE, OK 73057"
GARVIN,GARVIN,250007,GARVIN COUNTY PRECINCT 250007,PAULS VALLEY NATL BK-MERIDIAN,"101 N INDIAN MERIDIAN ROAD, PAULS VALLEY, OK 73075"
GARVIN,GARVIN,250017,GARVIN COUNTY PRECINCT 250017,PAULS VALLEY METHODIST CHURCH,"401 WILLOW ST. , PAULS VALLEY, OK 73075"
GRADY,GRADY,260002,GRADY COUNTY PRECINCT 260002,SOUTHERN OAKS CHURCH OF CHRIST,"3320 S 16, CHICKASHA, OK 73018"
GRADY,GRADY,260003,GRADY COUNTY PRECINCT 260003,HOLIDAY INN EXPRESS,"CONFERENCE ROOM, 2610 S 4, CHICKASHA, OK 73018"
GRADY,GRADY,260029,GRADY COUNTY PRECINCT 260029,MINCO CHURCH OF CHRIST,"500 W MAIN, MINCO, OK 73059"
GRANT,GRANT,270025,GRANT COUNTY PRECINCT 270025,WAKITA SENIOR CITIZENS CLUB,"1678 MAIN, WAKITA, OK 73771"
GRANT,GRANT,270030,GRANT COUNTY PRECINCT 270030,MEDFORD CIVIC CENTER,"123 S. MAIN, MEDFORD, OK 73759"
GREER,GREER,280102,GREER COUNTY PRECINCT 280102,SACRED HEART CATHOLIC CHURCH,"409 N BYERS, MANGUM, OK 73554"
HARPER,HARPER,300301,HARPER COUNTY PRECINCT 300301,HARPER CO. FAIRGROUNDS BLDG.,"FAIRGROUNDS COMPLEX, BUFFALO, OK 73834"
HARPER,HARPER,300302,HARPER COUNTY PRECINCT 300302,MAY TOWN HALL,"MAY TOWN HALL, 247 E RACE ST, MAY, OK 73851"
HARPER,HARPER,300402,HARPER COUNTY PRECINCT 300402,BUFFALO PUBLIC LIBRARY,"11 E TURNER, BUFFALO, OK 73834"
HASKELL,HASKELL,310015,HASKELL COUNTY PRECINCT 310015,ANTIOCH BAPTIST CHURCH,"2MI. E., 2/10MI.S., RT. SD. RD, STIGLER, OK 74462"
HUGHES,HUGHES,320021,HUGHES COUNTY PRECINCT 320021,CATHOLIC CHURCH,"517 E HIGHWAY, HOLDENVILLE, OK 74848"
JACKSON,JACKSON,330001,JACKSON COUNTY PRECINCT 330001,DAYS INN OF ALTUS,"2804 N. MAIN, ALTUS, OK 73521"
JACKSON,JACKSON,330002,JACKSON COUNTY PRECINCT 330002,ALTUS COMMUNITY CENTER,"401 FALCON RD, ALTUS, OK 73521"
JACKSON,JACKSON,330010,JACKSON COUNTY PRECINCT 330010,ST. JOHN'S BAPTIST CHURCH,"620 W. MARTIN L. KING, ALTUS, OK 73521"
JACKSON,JACKSON,330019,JACKSON COUNTY PRECINCT 330019,ELMER COMMUNITY BUILDING,"HWY 5, ELMER, OK 73539"
JACKSON,JACKSON,330024,JACKSON COUNTY PRECINCT 330024,OLUSTEE COMMUNITY BUILDING,"105 E. 4TH ST., OLUSTEE, OK 73560"
JEFFERSON,JEFFERSON,340001,JEFFERSON COUNTY PRECINCT 340001,FIRST UNITED METHODIST CHURCH,"438 EAST D STREET, WAURIKA, OK 73573"
JEFFERSON,JEFFERSON,340003,JEFFERSON COUNTY PRECINCT 340003,HASTINGS SENIOR CITIZEN CENTER,"116 W MAIN STREET, HASTINGS, OK 73548"
JEFFERSON,JEFFERSON,340004,JEFFERSON COUNTY PRECINCT 340004,ADDINGTON BAPTIST CHURCH,"201 PURDY STREET, ADDINGTON, OK 73520"
JOHNSTON,JOHNSTON,350006,JOHNSTON COUNTY PRECINCT 350006,RAVIA COMMUNITY CENTER,"100 S. 2ND ST, RAVIA, OK 73455"
JOHNSTON,JOHNSTON,350013,JOHNSTON COUNTY PRECINCT 350013,MILBURN COMMUNITY CENTER,"102 W. F AVE, MILBURN, OK 73450"
KAY,KAY,360202,KAY COUNTY PRECINCT 360202,FIRST CHRISTIAN CHURCH,"306 EAST COOLIDGE, BLACKWELL, OK 74631"
KAY,KAY,360400,KAY COUNTY PRECINCT 360400,MASONIC LODGE,"103 W. BOAZ, NEWKIRK, OK 74647"
