county_name,precinct_id,precinct_name,name,address
HENRICO COUNTY,0103,103 - GLEN ALLEN,GLEN ALLEN ELEMENTARY SCHOOL,11101 Mill Rd
HENRICO COUNTY,0105,105 - GREENDALE,RECREATION AND PARKS OFFICE,6800 Staples Mill Rd
HENRICO COUNTY,0106,106 - HERMITAGE,HERMITAGE HIGH SCHOOL,8301 Hungary Spring Rd
HENRICO COUNTY,0108,108 - HUNGARY CREEK,HUNGARY CREEK MIDDLE SCHOOL,4909 Francistown Rd
HENRICO COUNTY,0109,109 - HUNTON,Hunton Community Center,11690 Old Washington Highway
HENRICO COUNTY,0110,110 - JOHNSON,JOHNSON ELEMENTARY SCHOOL,5600 Bethlehem Rd
HENRICO COUNTY,0111,111 - LAKESIDE,LAKESIDE ELEMENTARY SCHOOL,6700 Cedar Croft St
HENRICO COUNTY,0112,112 - LONGAN,LONGAN ELEMENTARY SCHOOL,9200 Mapleview Ave
HENRICO COUNTY,0113,113 - MAUDE TREVVETT,MAUDE TREVVETT ELEMENTARY SCHOOL,2300 Trevvett Dr
HENRICO COUNTY,0114,114 - MONUMENT HILLS,TUCKAHOE PRESBYTERIAN CHURCH,7000 Park Ave
HENRICO COUNTY,0115,115 - STAPLES MILL,GLEN ALLEN HIGH SCHOOL,10700 Staples Mill Rd
HENRICO COUNTY,0117,117 - WESTWOOD,JEWISH COMMUNITY CENTER,5403 Monument Ave
HENRICO COUNTY,0201,201 - ADAMS,ADAMS ELEMENTARY SCHOOL,600 S Laburnum Ave
HENRICO COUNTY,0202,202 - AZALEA,HENRICO HIGH SCHOOL,302 Azalea Ave
HENRICO COUNTY,0203,203 - BELMONT,BELMONT RECREATION CENTER,1600 Hilliard Rd
HENRICO COUNTY,0204,204 - BROOKLAND,BROOKLAND MIDDLE SCHOOL,9200 Lydell Dr
HENRICO COUNTY,0205,205 - CANTERBURY,WESTMINISTER CANTERBURY HOUSE,1600 Westbrook Ave
HENRICO COUNTY,0206,206 - CENTRAL GARDENS,MATHEMATICS & SCIENCE CENTER,2401 Hartman St
HENRICO COUNTY,0207,207 - CHAMBERLAYNE,CHAMBERLAYNE ELEMENTARY SCHOOL,8200 Saint Charles Rd
HENRICO COUNTY,0208,208 - FAIRFIELD,FAIRFIELD LIBRARY,1001 N Laburnum Ave
HENRICO COUNTY,0209,209 - GLEN LEA,GLEN LEA ELEMENTARY SCHOOL,3909 Austin Ave
HENRICO COUNTY,0210,210 - GREENWOOD,ST PETER BAPTIST CHURCH,2040 Mountain Rd
HENRICO COUNTY,0211,211 - HIGHLAND GARDENS,LABURNUM ELEMENTARY SCHOOL,500 Meriwether Ave
HENRICO COUNTY,0212,212 - HOLLYBROOK,HOLLYBROOK APARTMENTS,7700 Brook Rd
HENRICO COUNTY,0213,213 - HUNGARY,MT OLIVE BAPTIST CHURCH,8775 Mount Olive Ave
HENRICO COUNTY,0214,214 - LONGDALE,LONGDALE ELEMENTARY SCHOOL,9500 Norfolk St
HENRICO COUNTY,0215,215 - MAPLEWOOD,ABUNDANT LIFE CHURCH OF CHRIST,3700 Goodell Rd
HENRICO COUNTY,0216,216 - MOODY,MOODY MIDDLE SCHOOL,7800 Woodman Rd
HENRICO COUNTY,0217,217 - MOUNTAIN,PUBLIC UTILITIES OPER & MAINT CTR,10401 Woodman Rd
HENRICO COUNTY,0218,218 - OAKVIEW,CHESTNUT GROVE ASSISTED LIVING FACILITY,9010 Woodman Rd
HENRICO COUNTY,0219,219 - RANDOLPH,VIRGINIA RANDOLPH,2206 Mountain Rd
HENRICO COUNTY,0220,220 - RATCLIFFE,RATCLIFFE ELEMENTARY SCHOOL,2901 Thalen St
HENRICO COUNTY,0221,221 - STRATFORD HALL,STRATFORD HALL MANORCARE,2125 Hilliard Rd
HENRICO COUNTY,0222,222 - WILDER,WILDER MIDDLE SCHOOL,6900 Wilkinson Rd
HENRICO COUNTY,0223,223 - YELLOW TAVERN,NORTH PARK LIBRARY,8508 Franconia Rd
HENRICO COUNTY,0224,224 - ESSEX VILLAGE,Essex Village Community Center,117 Engleside Dr
HENRICO COUNTY,0301,301 - CAUSEWAY,GAYTON BAPTIST CHURCH,13501 N Gayton Rd
HENRICO COUNTY,0302,302 - CEDARFIELD,THE HERMITAGE AT CEDARFIELD,2300 Cedarfield Pkwy
HENRICO COUNTY,0303,303 - INNSBROOK,ST ANTHONY'S DAY CARE CENTER,4611 Sadler Rd
HENRICO COUNTY,0304,304 - JACKSON DAVIS,JACKSON DAVIS ELEMENTARY SCHOOL,8800 Nesslewood Dr
HENRICO COUNTY,0305,305 - NUCKOLS FARM,NUCKOLS FARM ELEMENTARY SCHOOL,12351 Graham Meadows Dr
HENRICO COUNTY,0306,306 - POCAHONTAS,POCAHONTAS MIDDLE SCHOOL,12000 Three Chopt Rd
HENRICO COUNTY,0307,307 - RIDGE,TUCKAHOE MIDDLE SCHOOL,9000 Three Chopt Rd
HENRICO COUNTY,0308,308 - RIVERS EDGE,RIVERS EDGE ELEMENTARY SCHOOL,11600 Holman Ridge Rd
HENRICO COUNTY,0309,309 - SADLER,DEEP RUN HIGH SCHOOL,4801 Twin Hickory Rd
HENRICO COUNTY,0310,310 - SHADY GROVE,SHADY GROVE ELEMENTARY SCHOOL,12200 Wyndham Lake Dr
HENRICO COUNTY,0311,311 - SHORT PUMP,SHORT PUMP MIDDLE SCHOOL,4701 Pouncey Tract Rd
HENRICO COUNTY,0312,312 - SPRINGFIELD,SPRINGFIELD ELEMENTARY SCHOOL,4301 Fort McHenry Pkwy
HENRICO COUNTY,0313,313 - STONEY RUN,SHORT PUMP ELEMENTARY SCHOOL,3425 Pump Rd
HENRICO COUNTY,0314,314 - THREE CHOPT,THREE CHOPT ELEMENTARY SCHOOL,1600 Skipwith Rd
HENRICO COUNTY,0315,315 - TUCKER,TUCKER HIGH SCHOOL,2910 N Parham Rd
HENRICO COUNTY,0401,401 - QUIOCCASIN ,QUIOCCASIN  MIDDLE SCHOOL,9400 Quioccasin Rd
HENRICO COUNTY,0402,402 - CRESTVIEW,CRESTVIEW ELEMENTARY SCHOOL,1901 Charles St
HENRICO COUNTY,0403,403 - DERBYSHIRE,DERBYSHIRE BAPTIST CHURCH,8800 Derbyshire Rd
HENRICO COUNTY,0404,404 - FREEMAN,FREEMAN HIGH SCHOOL,8701 Three Chopt Rd
HENRICO COUNTY,0405,405 - GAYTON,GAYTON LIBRARY,10600 Gayton Rd
HENRICO COUNTY,0406,406 - GODWIN,GODWIN HIGH SCHOOL,2101 Pump Rd
HENRICO COUNTY,0407,407 - LAKEWOOD,BETH SHOLOM LIFECARE COMMUNITY,1550 JOHN ROLFE PKWY
HENRICO COUNTY,0408,408 - LAUDERDALE,CARVER ELEMENTARY SCHOOL,1801 Lauderdale Dr
HENRICO COUNTY,0409,409 - MAYBEURY,MAYBEURY ELEMENTARY SCHOOL,901 Maybeury Dr
HENRICO COUNTY,0410,410 - MOORELAND,SECOND BAPTIST CHURCH,9614 River Rd
HENRICO COUNTY,0411,411 - PEMBERTON,PEMBERTON ELEMENTARY SCHOOL,1400 Pemberton Rd
HENRICO COUNTY,0412,412 - PINCHBECK,PINCHBECK ELEMENTARY SCHOOL,1275 Gaskins Rd
HENRICO COUNTY,0413,413 - RIDGEFIELD,COLUMBIAN CENTER,2324 Pump Rd
HENRICO COUNTY,0414,414 - ROLLINGWOOD,THIRD CHURCH,600 Forest Ave
HENRICO COUNTY,0415,415 - SKIPWITH,SKIPWITH ELEMENTARY SCHOOL,2401 Skipwith Rd
HENRICO COUNTY,0416,416 - SPOTTSWOOD,GROVE AVENUE BAPTIST CHURCH,8701 Ridge Rd
HENRICO COUNTY,0417,417 - TUCKAHOE,TUCKAHOE ELEMENTARY SCHOOL,701 Forest Ave
HENRICO COUNTY,0418,418 - WELBORNE,WELBORNE METHODIST CHURCH,920 Maybeury Dr
HENRICO COUNTY,0419,419 - WEST END,GAYTON ELEMENTARY SCHOOL,12481 Church Rd
HENRICO COUNTY,0501,501 - ANTIOCH,ANTIOCH BAPTIST CHURCH,3868 Antioch Church Rd
HENRICO COUNTY,0502,502 - CEDAR FORK,FAIRFIELD MIDDLE SCHOOL,5121 Nine Mile Rd
HENRICO COUNTY,0503,503 - CHICKAHOMINY,OAK HALL BAPTIST CHURCH,1877 Old Hanover Rd
HENRICO COUNTY,0504,504 - DONAHOE,DONAHOE ELEMENTARY SCHOOL,1801 Graves Rd
HENRICO COUNTY,0505,505 - DOREY,DOREY PARK RECREATION CENTER,7200 Dorey Park Dr
HENRICO COUNTY,0506,506 - EANES,BAKER ELEMENTARY SCHOOL,6651 Willson Rd
HENRICO COUNTY,0507,507 - ELKO,NEW BRIDGE BAPTIST CHURCH,5701 Elko Rd
HENRICO COUNTY,0508,508 - HIGHLAND SPRINGS,HIGHLAND SPRINGS HIGH SCHOOL,15 S Oak Ave
HENRICO COUNTY,0509,509 - LABURNUM,Mountain of Blessings Christian Center,4700 Oakleys Ln
HENRICO COUNTY,0510,510 - MEHFOUD,MEHFOUD ELEMENTARY SCHOOL,8320 Buffin Rd
HENRICO COUNTY,0511,511 - MONTROSE,MONTROSE ELEMENTARY SCHOOL,2820 Williamsburg Rd
HENRICO COUNTY,0512,512 - NINE MILE,HENRICO ADULT EDUCATION CENTER,201 E Nine Mile Rd
HENRICO COUNTY,0513,513 - PLEASANTS,HIGHLAND SPRINGS ELEMENTARY SCHOOL,600 W. Pleasant St
HENRICO COUNTY,0514,514 - ROLFE,ROLFE MIDDLE SCHOOL,6901 Messer Rd
HENRICO COUNTY,0515,515 - SANDSTON,SANDSTON BAPTIST CHURCH,100 W Williamsburg Rd
HENRICO COUNTY,0516,516 - SULLIVANS,SETTLERS RIDGE COMMUNITY CENTER,7428 Settlers Ridge Ct
HENRICO COUNTY,0517,517 - TOWN HALL,VARINA ELEMENTARY SCHOOL,2551 New Market Rd
HENRICO COUNTY,0518,518 - WHITLOCKS,VARINA CHURCH OF THE NAZARENE,5350 Darbytown Rd
HENRY COUNTY,0101,101 - BASSETT NUMBER TWO,BASSETT RESCUE TRAINING CENTER,1946 RIVERSIDE DRIVE
HENRY COUNTY,0102,102 - GUNVILLE,BASSETT RURITAN BUILDING,277 PHILPOTT DAM ROAD
HENRY COUNTY,0103,103 - SCOTT'S TANYARD,SANVILLE ELEM SCHOOL,19 Sanville School Rd
HENRY COUNTY,0201,201 - FIELDALE,RANGELEY RURITAN BUILDING,134 Calloway Dr
HENRY COUNTY,0202,202 - HORSEPASTURE #1,HORSEPASTURE FIRE DEPT RECREATION BLDG,17787 A L Philpott Hwy
HENRY COUNTY,0203,203 - HORSEPASTURE #2,HORSEPASTURE RURITAN BLDG,16209 A L PHILPOTT HWY
HENRY COUNTY,0204,204 - SPENCER,SPENCER RURITAN BLDG,150 GEORGE TAYLOR ROAD
HENRY COUNTY,0302,302 - AXTON,AXTON ELEMENTARY SCHOOL,1500 A L Philpott Hwy
HENRY COUNTY,0303,303 - IRISBURG,Freedom Baptist Church,790 Irisburg Rd
HENRY COUNTY,0304,304 - MOUNT OLIVET,MT OLIVET RURITAN BUILDING,400 Ward Rd
HENRY COUNTY,0305,305 - MOUNTAIN VALLEY,MVL CLUB,2485 NORTH FORK ROAD
HENRY COUNTY,0401,401 - COLLINSVILLE NUMBER 1,F-C MIDDLE SCHOOL - ENTRANCE B,645 Miles Rd
HENRY COUNTY,0402,402 - DANIELS CREEK,F-C MIDDLE SCHOOL - ENTRANCE A,645 Miles Rd
HENRY COUNTY,0404,404 - COLLINSVILLE NUMBER 2,CCL (formerly Collinsville Primary),15 Primary School Rd
HENRY COUNTY,0405,405 - MOUNTAIN VIEW,VFW BUILDING,2327 Old Chatham Rd
HENRY COUNTY,0501,501 - BASSETT NUMBER ONE,BASSETT FIRE STATION,3735 Fairystone Park Hwy
HENRY COUNTY,0502,502 - FIGSBORO,Figsboro Career Academy,340 Ridgedale Dr
HENRY COUNTY,0503,503 - STANLEYTOWN,STANLEYTOWN ELEM SCHOOL,74 Edgewood Dr
HENRY COUNTY,0504,504 - OAK LEVEL,OAK LEVEL RURITAN BLDG,7668 Oak Level Rd
HENRY COUNTY,0505,505 - DYERS STORE,DYERS STORE FIRE DEPARTMENT,3230 Chatham Rd
HENRY COUNTY,0601,601 - FONTAINE,RICH ACRES ELEMENTARY SCHOOL,400 Rich Acres School Rd
HENRY COUNTY,0602,602 - HILLCREST,RICH ACRES FIRE STATION,1766 Joseph Martin Hwy
HENRY COUNTY,0603,603 - RIDGEWAY #1,RIDGEWAY LIBRARY,900 Vista View Ln
HENRY COUNTY,0604,604 - RIDGEWAY #2,First Baptist Church of Ridgeway,15 Church Street
HIGHLAND COUNTY,0001,001 - MONTEREY,HIGHLAND CO FIRE DEPARTMENT,58 Potomac River Rd
HIGHLAND COUNTY,0003,003 - WILSONS MILL,VICTORY CHAPEL CHURCH,7341 Jackson River Rd
HIGHLAND COUNTY,0005,005 - BLUE GRASS,RURITAN BUILDING,2724 Blue Grass Valley Rd
HIGHLAND COUNTY,0007,007 - MILL GAP,BEULAH PRESBYTERIAN CHURCH,8740 Mill Gap Rd
HIGHLAND COUNTY,0008,008 - MCDOWELL,MCDOWELL FIRE HOUSE,102 Bullpasture River Rd
HIGHLAND COUNTY,0010,010 - HEADWATERS,RICK HOFFMAN'S GARAGE,80 COWPASTURE RIVER RD S
ISLE OF WIGHT COUNTY,0101,101 - SMITHFIELD,THE SMITHFIELD CENTER,220 N Church St
ISLE OF WIGHT COUNTY,0102,102 - CYPRESS CREEK,GOOD SHEPHERD CATHOLIC CHURCH,300 Smithfield Blvd
ISLE OF WIGHT COUNTY,0201,201 - BARTLETT,CARROLLTON BAPTIST CHURCH,14007 Carrollton Blvd
ISLE OF WIGHT COUNTY,0202,202 - CARROLLTON,RECREATION HALL - NIKE PARK,13036 Nike Park Rd
ISLE OF WIGHT COUNTY,0301,301 - RUSHMERE,FIRST GRAVEL HILL BAPTIST CHURCH,5230 Old Stage Hwy
ISLE OF WIGHT COUNTY,0302,302 - PONS,EMMANUEL BAPTIST CHURCH,11150 Emmanuel Church RD
ISLE OF WIGHT COUNTY,0401,401 - COURTHOUSE,ISLE OF WIGHT RURITAN BUILDING,17011 Courthouse Hwy
ISLE OF WIGHT COUNTY,0402,402 - WINDSOR,WINDSOR VOLUNTEER FIRE DEPT,80 E Windsor Blvd
ISLE OF WIGHT COUNTY,0403,403 - LONGVIEW,CARROLLTON RURITAN BLDG,14138 Norsworthy Dr
ISLE OF WIGHT COUNTY,0501,501 - WALTERS,WALTERS RURITAN BUILDING,27746 Walters Hwy
ISLE OF WIGHT COUNTY,0502,502 - CAMPS MILL,OTELIA J RAINEY CENTER,33475 Carver Rd
ISLE OF WIGHT COUNTY,0503,503 - CARRSVILLE,CARRSVILLE COMMUNITY CENTER,5336 Carrsville Hwy
ISLE OF WIGHT COUNTY,0504,504 - ZUNI,ZUNI RURITAN BUILDING,20221 Ruritan Dr
ISLE OF WIGHT COUNTY,0505,505 - RAYNOR,MT SINAI BAPTIST CHURCH,14165 Racetrack Rd
JAMES CITY COUNTY,0101,101 - BERKELEY A,JAMESTOWN HIGH SCHOOL,3751 John Tyler Hwy
JAMES CITY COUNTY,0102,102 - BERKELEY B,CLARA BYRD BAKER ELEMENTARY SCHOOL,3131 Ironbound Rd
JAMES CITY COUNTY,0103,103 - BERKELEY C,MATOAKA ELEMENTARY SCHOOL,4001 Brick Bat Rd
JAMES CITY COUNTY,0104,104- BERKELEY D,JAMES CITY COUNTY FIRE ADMIN BUILDING,5077 John Tyler Hwy
JAMES CITY COUNTY,0201,201 - JAMESTOWN A,LEGACY HALL,4301 New Town Ave
JAMES CITY COUNTY,0202,202 - JAMESTOWN B,JAMES CITY COUNTY RECREATION CENTER,5301 Longhill Rd
JAMES CITY COUNTY,0203,203 - JAMESTOWN C,UPWARD CHURCH,3687 Ironbound Rd
JAMES CITY COUNTY,0204,204 - JAMESTOWN D,KING OF GLORY LUTHERAN CHURCH,4897 Longhill Rd
JAMES CITY COUNTY,0301,301 - POWHATAN A,HORNSBY MIDDLE SCHOOL,850 Jolly Pond Rd
JAMES CITY COUNTY,0302,302 - POWHATAN B,LAFAYETTE HIGH SCHOOL,4460 Longhill Rd
JAMES CITY COUNTY,0303,303 - POWHATAN C,TOANO MIDDLE SCHOOL,7817 Richmond Rd
JAMES CITY COUNTY,0304,304 - POWHATAN D,WARHILL HIGH SCHOOL,4615 Opportunity Way
JAMES CITY COUNTY,0401,401 - STONEHOUSE A,HICKORY NECK EPISCOPAL CHURCH,8300 RICHMOND RD
JAMES CITY COUNTY,0402,402 - STONEHOUSE B,NORGE ELEMENTARY SCHOOL,7311 Richmond Rd
JAMES CITY COUNTY,0403,403 - STONEHOUSE C,STONEHOUSE ELEMENTARY SCHOOL,3651 Rochambeau Dr
JAMES CITY COUNTY,0501,501 - ROBERTS A,JAMES RIVER ELEMENTARY SCHOOL,8901 Pocahontas Trl
JAMES CITY COUNTY,0502,502 - ROBERTS B,MT. GILEAD BAPTIST CHURCH,8660 Pocahontas Trl
JAMES CITY COUNTY,0503,503 - ROBERTS C,GRACE BAPTIST CHURCH,1013 Penniman Rd
JAMES CITY COUNTY,0504,504 - ROBERTS D,LAUREL LANE ELEMENTARY SCHOOL,112 Laurel Ln
KING & QUEEN COUNTY,0101,101 - OWENTON,Upper K&Q Volunteer Fire Department,8982 Newtown Road
KING & QUEEN COUNTY,0201,201 - CLARKS,Pamunkey Regional Libaray ,396 Newtown Rd
KING & QUEEN COUNTY,0301,301 - SHACKLEFORDS,Lower K&Q Fire Building,4764 York River Road
KING & QUEEN COUNTY,0401,401 - COURTHOUSE,Central High School,17024 The Trail
KING & QUEEN COUNTY,0501,501 - OLDMILL,King & Queen Elementary School,24667 The Trail
KING GEORGE COUNTY,0101,101 - COURTHOUSE,KING GEORGE HIGH SCHOOL,10100 Foxes Way
KING GEORGE COUNTY,0102,102 - PASSAPATANZY,SEALSTON ELEMENTARY SCHOOL,11048 Fletchers Chapel Rd
KING GEORGE COUNTY,0201,201 - MONROE,KING GEORGE MIDDLE SCHOOL,8246 Dahlgren Rd
KING GEORGE COUNTY,0301,301 - DAHLGREN,POTOMAC ELEMENTARY SCHOOL,16459 15th St
KING GEORGE COUNTY,0401,401 - SHILOH,KING GEORGE ELEMENTARY SCHOOL,10381 Ridge Rd
KING WILLIAM COUNTY,0101,101 - WEST POINT,ROBINSON – OLSSON AUDITORIUM,1040 Thompson Avenue
KING WILLIAM COUNTY,0201,201 - SWEET HALL,BRETT REED MEMORIAL PRESBYTERIAN CHURCH,29680 KING WILLIAM ROAD
KING WILLIAM COUNTY,0202,202 - COURTHOUSE,KING WILLIAM ADMIN. BUILDING,180 Horse Landing Rd #1
KING WILLIAM COUNTY,0301,301 - AYLETT,KING WILLIAM VOL. FIRE/RESCUE,7936 RICHMOND-TAPPAHANNOCK HWY
KING WILLIAM COUNTY,0401,401 - MANQUIN,KING WILLIAM HIGH SCHOOL,80 Cavalier Dr
KING WILLIAM COUNTY,0501,501 - MANGOHICK,MANGOHICK VOL. FIRE/RESCUE,3493 King William Rd
LANCASTER COUNTY,0101,101 - PRECINCT 1-1,Upper Lancaster Ruritan Club,3989 White Chapel Rd
LANCASTER COUNTY,0201,201 - PRECINCT 2-1,Trinity Episcopal Church,8484 Mary Ball Rd
LANCASTER COUNTY,0301,301 - PRECINCT 3-1,White Stone Baptist Church,517 Chesapeake Dr.
LANCASTER COUNTY,0302,302 - PRECINCT 3-2,Kilmarnock Baptist Church,65  E. Church St
LANCASTER COUNTY,0401,401 - PRECINCT 4-1,Grace Episcopal Church,303 S Main St
LANCASTER COUNTY,0501,501 - PRECINCT 5-1,Irvington Baptist Church,53 King Carter Dr
LEE COUNTY,0101,101 - ELYDALE,ELYDALE ELEMENTARY SCHOOL,US 58
LEE COUNTY,0102,102 - EWING,THOMAS WALKER HIGH SCHOOL,126 BLUE GRAY RD
LEE COUNTY,0103,103 - ROSE HILL,ROSE HILL ELEMENTARY SCHOOL,ST RD 674
LEE COUNTY,0201,201 - BLACKWATER,BLACKWATER FIRE DEPARTMENT,RD 604
LEE COUNTY,0202,202 - FLATWOODS,FLATWOODS PRIMARY SCHOOL,ST RD 661
LEE COUNTY,0203,203 - JONESVILLE,JONESVILLE MIDDLE SCHOOL,160 BULLDOG CIRCLE
LEE COUNTY,0301,301 - BEN HUR,LEE COUNTY VOCATIONAL SCHOOL,181 VO-TECH DRIVE
LEE COUNTY,0302,302 - WOODWAY,ELK KNOB ELEM SCHOOL,148 HORNET LOOP
LEE COUNTY,0401,401 - STICKLEYVILLE,STICKLEYVILLE VOL FIRE DEPT BUILDING,137 SAGE MOUNTAIN ROAD
LEE COUNTY,0402,402 - JASPER,JASPER VOL FIRE DEPT BUILDING,25700 US HIGHWAY 23
LEE COUNTY,0403,403 - SEMINARY,SEMINARY POLLING HOUSE,ST RD 708
LEE COUNTY,0404,404 - DRYDEN,DRYDEN PRIMARY SCHOOL,ALT 58
LEE COUNTY,0501,501 - SAINT CHARLES,ST CHARLES ELEM SCHOOL,2434 SAINT CHARLES ROAD
LEE COUNTY,0502,502 - PENNINGTON,PENNINGTON MIDDLE SCHOOL,121 BOBCAT CIRCLE
LEE COUNTY,0503,503 - ROBBINS CHAPEL,ROBBINS CHAPEL POLLING HOUSE,ST RD 606
LEE COUNTY,0504,504 - KEOKEE,KEOKEE ELEM SCHOOL GYM,13638 STATE ROUTE 606
LOUDOUN COUNTY,0107,107 - LITTLE RIVER,LITTLE RIVER ELEMENTARY SCHOOL,43464 Hyland Hills St
LOUDOUN COUNTY,0108,108 - MERCER,MERCER MIDDLE SCHOOL,42149 Greenstone Dr
LOUDOUN COUNTY,0112,112 - FREEDOM,FREEDOM HIGH SCHOOL,25450 Riding Center Dr
LOUDOUN COUNTY,0114,114 - DULLES SOUTH,DULLES SOUTH RECREATION & COMMUNITY CENTER,24950 Riding Center Dr
LOUDOUN COUNTY,0117,117 - CARTER,ROSA LEE CARTER ELEMENTARY SCHOOL,43330 Loudoun Reserve Dr
LOUDOUN COUNTY,0118,118 - MOOREFIELD,NATIONAL RECREATION AND PARK ASSOC.,22377 Belmont Ridge Road
LOUDOUN COUNTY,0119,119 - ARCOLA,ARCOLA ELEMENTARY SCHOOL,41740 Tall Cedars Pkwy
LOUDOUN COUNTY,0120,120 - LUNSFORD,J. MICHAEL LUNSFORD MIDDLE SCHOOL,26020 Ticonderoga Road
LOUDOUN COUNTY,0121,121 - TOWN HALL,SOUTH RIDING TOWN HALL,43055 Center Street
LOUDOUN COUNTY,0122,122 - HUTCHISON FARM,HUTCHISON FARM ELEMENTARY SCHOOL,42819 Center Street
LOUDOUN COUNTY,0123,123 - CARDINAL RIDGE,CARDINAL RIDGE ELEMENTARY SCHOOL,26155 BULL RUN POST OFFICE RD
LOUDOUN COUNTY,0124,124 - LIBERTY,LIBERTY ELEMENTARY SCHOOL,25491 RIDING CENTER DR
LOUDOUN COUNTY,0125,125 - ROCK RIDGE,ROCK RIDGE HIGH SCHOOL,43460 LOUDOUN RESERVE DR
LOUDOUN COUNTY,0126,126-GOSHEN POST,GOSHEN POST ELEMENTARY SCHOOL,24945 Lobo Drive
LOUDOUN COUNTY,0207,207 - RIVER BEND,RIVER BEND MIDDLE SCHOOL,46240 Algonkian Pkwy
LOUDOUN COUNTY,0208,208 - ALGONKIAN,ALGONKIAN ELEMENTARY SCHOOL,20196 Carter Ct
LOUDOUN COUNTY,0209,209 - POTOMAC FALLS,POTOMAC FALLS HIGH SCHOOL,46400 Algonkian Pkwy
LOUDOUN COUNTY,0210,210 - CASCADES,POTOWMACK ELEMENTARY SCHOOL,46465 Esterbrook Cir
LOUDOUN COUNTY,0213,213 - COUNTRYSIDE,COUNTRYSIDE ELEMENTARY SCHOOL,20624 Countryside Blvd.
LOUDOUN COUNTY,0214,214 - SUGARLAND NORTH,HORIZON ELEMENTARY SCHOOL,46665 Broadmore Dr
LOUDOUN COUNTY,0215,215 - SUGARLAND SOUTH,MEADOWLAND ELEMENTARY SCHOOL,729 S Sugarland Run Dr
LOUDOUN COUNTY,0216,216 - LOWES ISLAND,LOWES ISLAND ELEMENTARY SCHOOL,20755 Whitewater Dr
LOUDOUN COUNTY,0217,217 - SOUTH BANK,POTOMAC BAPTIST CHURCH,20747 Lowes Island Blvd
LOUDOUN COUNTY,0218,218 - UNIVERSITY CENTER,GWU EXPLORATION HALL,20101 Academic Way
LOUDOUN COUNTY,0219,219 - GALILEE CHURCH,GALILEE UNITED METHODIST CHURCH,45425 Winding Road
LOUDOUN COUNTY,0301,301 - PURCELLVILLE,EMERICK ELEMENTARY SCHOOL,440 S Nursery Ave
LOUDOUN COUNTY,0302,302 - ROUND HILL,ROUND HILL CENTER,20 High St
LOUDOUN COUNTY,0303,303 - HILLSBORO,OLD STONE SCHOOL,37098 Charles Town Pike
LOUDOUN COUNTY,0305,305 - PHILOMONT,PHILOMONT FIREHOUSE,36560 Jeb Stuart Rd
LOUDOUN COUNTY,0307,307 - MIDDLEBURG,MIDDLEBURG TOWN OFFICE,10 W MARSHALL STREET
LOUDOUN COUNTY,0308,308 - ST LOUIS,BANNEKER ELEMENTARY SCHOOL,35231 Snake Hill Rd
LOUDOUN COUNTY,0309,309 - ALDIE,ALDIE UNITED METHODIST CHURCH,39325 John Mosby Hwy
LOUDOUN COUNTY,0310,310 - MOUNTAIN VIEW,MOUNTAIN VIEW ELEMENTARY SCHOOL,36803 Allder School Rd
LOUDOUN COUNTY,0311,311 - ROUND HILL ELEMENTARY,ROUND HILL ELEMENTARY SCHOOL,17115 Evening Star Dr
LOUDOUN COUNTY,0312,312 - BRIAR WOODS,BRIAR WOODS HIGH SCHOOL,22525 Belmont Ridge Rd
LOUDOUN COUNTY,0313,313 - PINEBROOK,PINEBROOK ELEMENTARY SCHOOL,25480 Mindful Ct
LOUDOUN COUNTY,0314,314 - LEGACY,LEGACY ELEMENTARY SCHOOL,22995 Minerva Dr
LOUDOUN COUNTY,0315,315 - FIREHOUSE,PHILOMONT FIREHOUSE,36560 Jeb Stuart Road
LOUDOUN COUNTY,0316,316 - CREIGHTON'S CORNER,CREIGHTON'S CORNER ELEMENTARY SCHOOL,23171 Minerva Drive
LOUDOUN COUNTY,0318,318 - MADISON'S TRUST,MADISON'S TRUST ELEMENTARY SCHOOL,42380 Creighton Rd
LOUDOUN COUNTY,0319,319 - JOHN CHAMPE,JOHN CHAMPE HIGH SCHOOL,41535 Conejo Way
LOUDOUN COUNTY,0320,320 - STONE HILL,STONE HILL MIDDLE SCHOOL,23415 Evergreen Ridge Dr
LOUDOUN COUNTY,0321,321 - BRAMBLETON MIDDLE,BRAMBLETON MIDDLE SCHOOL,23070 Learning Cir.
LOUDOUN COUNTY,0322,322-BUFFALO TRAIL,BUFFALO TRAIL ELEMENTARY SCHOOL,42190 Seven Hills Drive
LOUDOUN COUNTY,0401,401 - WEST LOVETTSVILLE,LOVETTSVILLE COMMUNITY CENTER,57 E Broad Way
LOUDOUN COUNTY,0402,402 - WATERFORD,WATERFORD ELEMENTARY SCHOOL,15513 Loyalty Rd
LOUDOUN COUNTY,0403,403 - LUCKETTS,LUCKETTS COMMUNITY CENTER,42361 Lucketts Road
LOUDOUN COUNTY,0407,407 - HARPER PARK,HARPER PARK MIDDLE SCHOOL,701 POTOMAC STATION DR NE
LOUDOUN COUNTY,0408,408 - EVERGREEN,EVERGREEN MILL ELEM SCHOOL,491 Evergreen Mill Rd SE
LOUDOUN COUNTY,0409,409 - CLARKES GAP,HOLY TRINITY LUTHERAN CHURCH,605 W Market St
LOUDOUN COUNTY,0411,411 - EAST LOVETTSVILLE,LOVETTSVILLE ELEMENTARY SCHOOL,49 S. Loudoun Street
