state,jurisdiction_type,county_name,precinct_id,name,address
MD,county,Baltimore,013-005-1,Halethorpe Elementary School Gym,"4300 Maple Avenue, Baltimore, MD 21227"
MD,county,Baltimore,013-006-1,Lansdowne Middle School Cafeteria,"2400 Lansdowne Road, Baltimore, MD 21227"
MD,county,Baltimore,013-007-1,Baltimore Highlands Elementary School Cafeteria,"4200 Annapolis Road, Baltimore, MD 21227"
MD,county,Baltimore,013-008-1,English Consul Volunteer Fire Department Hall,"2827 Michigan Avenue, Baltimore, MD 21227"
MD,county,Baltimore,013-009-1,Riverview Elementary School Cafeteria,"3298 Kessler Road, Baltimore, MD 21227"
MD,county,Baltimore,014-001-1,Parkville Middle School Auditorium Lobby,"8711 Avondale Road, Baltimore, MD 21234"
MD,county,Baltimore,014-002-1,Fullerton Fire Station Engine Bay,"4401 Fitch Avenue, Baltimore, MD 21236"
MD,county,Baltimore,014-003-1,Living Water Evangelical Lutheran Church Meeting Room,"8912 Philadelphia Road, Baltimore, MD 21237"
MD,county,Baltimore,014-004-1,Boumi Temple A Club Room,"5050 King Avenue, Baltimore, MD 21237"
MD,county,Baltimore,014-005-1,Boumi Temple B Basement,"5050 King Avenue, Baltimore, MD 21237"
MD,county,Baltimore,014-006-1,Fullerton Elementary School Gym,"4400 Fullerton Avenue, Baltimore, MD 21236"
MD,county,Baltimore,014-007-1,Overlea High School Lobby,"5401 Kenwood Avenue, Baltimore, MD 21206"
MD,county,Baltimore,014-008-1,McCormick Elementary School Cafeteria,"5101 Hazelwood Avenue, Baltimore, MD 21206"
MD,county,Baltimore,014-009-1,Shady Spring Elementary School Gym,"8868 Goldenwood Road, Baltimore, MD 21237"
MD,county,Baltimore,014-010-1,Red House Run Elementary School Gym,"1717 Weyburn Road, Baltimore, MD 21237"
MD,county,Baltimore,014-011-1,Red House Run Elementary School Cafeteria,"1717 Weyburn Road, Baltimore, MD 21237"
MD,county,Baltimore,014-012-1,Parkville Senior Center Gym,"8601 Harford Road, Baltimore, MD 21234"
MD,county,Baltimore,014-013-1,American Turners of Baltimore Main Hall,"9124 Lennings Lane, Baltimore, MD 21237"
MD,county,Baltimore,014-014-1,Fullerton Elementary School Cafeteria,"4400 Fullerton Avenue, Baltimore, MD 21236"
MD,county,Baltimore,015-001-1,Colgate Elementary School Cafeteria,"401 Fifty-First Street, Baltimore, MD 21224"
MD,county,Baltimore,015-002-1,Rosedale Senior Center Multipurpose Room,"1208 Neighbors Avenue, Baltimore, MD 21237"
MD,county,Baltimore,015-003-1,Orems Elementary School Multipurpose Room,"711 High Villa Road, Baltimore, MD 21221"
MD,county,Baltimore,015-004-1,Middle River Middle School Cafeteria,"800 Middle River Road, Baltimore, MD 21220"
MD,county,Baltimore,015-005-1,Martin Blvd. Elementary School Gym,"210 Riverton Road, Baltimore, MD 21220"
MD,county,Baltimore,015-006-1,Oliver Beach Elementary School Gym,"12912 Cunninghill Cove Road, Baltimore, MD 21220"
MD,county,Baltimore,015-007-1,Chase Elementary School Gym,"11701 Eastern Avenue, Baltimore, MD 21220"
MD,county,Baltimore,015-008-1,Seneca Elementary School Gym,"545 Carrollwood Road, Baltimore, MD 21220"
MD,county,Baltimore,015-009-1,Middle River Volunteer Fire Department Hall,"1100 Wilson Point Road, Baltimore, MD 21220"
MD,county,Baltimore,015-010-1,Hawthorne Elementary School Gym,"125 Kingston Road, Baltimore, MD 21220"
MD,county,Baltimore,015-011-1,Middlesex Elementary School Gym,"142 Bennett Road, Baltimore, MD 21221"
MD,county,Baltimore,015-012-1,Essex Co-Op Community Center,"1000 Franklin Avenue, Baltimore, MD 21221"
MD,county,Baltimore,015-013-1,Eastern Technical High School Cafeteria,"1100 Mace Avenue, Baltimore, MD 21221"
MD,county,Baltimore,015-014-1,Essex Elementary School Gym,"100 Mace Avenue, Baltimore, MD 21221"
MD,county,Baltimore,015-015-1,Sussex Elementary School Gym,"515 S. Woodward Drive, Baltimore, MD 21221"
MD,county,Baltimore,015-016-1,Deep Creek Elementary School Multipurpose Room,"1101 E. Homberg Avenue, Baltimore, MD 21221"
MD,county,Baltimore,015-017-1,Deep Creek Middle School Lobby,"1000 S. Marlyn Avenue, Baltimore, MD 21221"
MD,county,Baltimore,015-018-1,Middleborough Elementary School Gym,"313 West Road, Baltimore, MD 21221"
MD,county,Baltimore,015-019-1,Chesapeake High School Cafeteria,"1801 Turkey Point Road, Baltimore, MD 21221"
MD,county,Baltimore,015-020-1,Battle Grove Elementary School Gym,"7828 St. Patricia Lane, Baltimore, MD 21222"
MD,county,Baltimore,015-021-1,Edgemere Elementary School Gym,"7201 North Point Road, Baltimore, MD 21219"
MD,county,Baltimore,015-022-1,Chesapeake Terrace Elementary School Cafeteria,"2112 Lodge Farm Road, Baltimore, MD 21219"
MD,county,Baltimore,015-023-1,Sandalwood Elementary School Cafeteria,"900 S. Marlyn Avene, Baltimore, MD 21221"
MD,county,Baltimore,015-024-1,Knights of Columbus Hall,"1707 Eastern Boulevard, Baltimore, MD 21221"
MD,county,Baltimore,015-025-1,Gunpowder VFW 10067 Hall,"6309 Ebenezer Road, Baltimore, MD 21220"
MD,county,Baltimore,015-026-1,Seneca Elementary School Cafeteria,"545 Carrollwood Road, Baltimore, MD 21220"
MD,county,Calvert,001-001-1,Solomons Rescue Squad,"13150 H. G. Trueman Road, Solomons, MD 20688"
MD,county,Calvert,001-002-1,Southern Middle School,"9615 H.G. Trueman Road, Lusby, MD 20657"
MD,county,Calvert,001-003-1,St. Leonard Elementary School,"5370 St. Leonard Road, St. Leonard, MD 20685"
MD,county,Calvert,001-004-1,Mutual Elementary School,"1455 Ball Road, Port Republic, MD 20676"
MD,county,Calvert,001-005-1,Patuxent Elementary School,"35 Appeal Lane, Lusby, MD 20657"
MD,county,Calvert,001-006-1,Patuxent High School,"12485 Southern Connector Blvd., Lusby, MD 20657"
MD,county,Calvert,001-007-1,Mill Creek Middle School,"12200 Southern Connector Blvd., Lusby, MD 20678"
MD,county,Calvert,002-001-1,St. Leonard Fire Department,"200 Calvert Beach Road, St. Leonard, MD 20678"
MD,county,Calvert,002-002-1,Calvert Fairgrounds Building,"Route 231 & Calvert Fair Drive, Prince Frederick, MD 20678"
MD,county,Calvert,002-003-1,Huntingtown High School,"4125 Solomons Island Road North, Huntingtown, MD 20639"
MD,county,Calvert,002-004-1,Elks Lodge,"1015 Dares Beach Road, Prince Frederick, MD 20678"
MD,county,Calvert,002-005-1,Plum Point Elementary School,"1245 Plum Point Road, Huntingtown, MD 20639"
MD,county,Calvert,002-006-1,Huntingtown Fire Department,"4030 Old Town Road, Huntingtown, MD 20639"
MD,county,Calvert,002-007-1,Northern Middle School,"2954 Chaneyville Road, Owings, MD 20736"
MD,county,Calvert,002-008-1,Calvert Pines Senior Center,"450 West Dares Beach Road, Prince Frederick, MD 20678"
MD,county,Calvert,003-001-1,North Beach Fire Department,"8536 Bayside Road, Chesapeake Beach, MD 20732"
MD,county,Calvert,003-002-1,Beach Elementary School,"7900 Old Bayside Road, Chesapeake Beach, MD 20732"
MD,county,Calvert,003-003-1,Sunderland Elementary School,"150 Clyde Jones Road, Sunderland, MD 20689"
MD,county,Calvert,003-004-1,Windy Hill Elementary School,"9550 Boyds Turn Road, Owings, MD 20736"
MD,county,Calvert,003-005-1,Windy Hill Middle School,"9560 Boyds Turn Road, Owings, MD 20736"
MD,county,Calvert,003-006-1,Dunkirk Fire Department,"3170 West Ward Road, Dunkirk, MD 20754"
MD,county,Calvert,003-007-1,Mt. Harmony Elementary School,"900 W. Mt. Harmony Road, Owings, MD 20736"
MD,county,Calvert,003-008-1,Northeast Community Center,"4075 Gordon Stinnett Avenue, Chesapeake Beach, MD 20732"
MD,county,Caroline,001-001-11,Goldsboro Fire Hall,"700 Old Line Road, Goldsboro, MD 21636"
MD,county,Caroline,001-001-21,Goldsboro Fire Hall,"700 Old Line Road, Goldsboro, MD 21636"
MD,county,Caroline,001-001-31,Goldsboro Fire Hall,"700 Old Line Road, Goldsboro, MD 21636"
MD,county,Caroline,001-001-41,Goldsboro Fire Hall,"700 Old Line Road, Goldsboro, MD 21636"
MD,county,Caroline,001-001-51,Goldsboro Fire Hall,"700 Old Line Road, Goldsboro, MD 21636"
MD,county,Caroline,002-001-11,Greensboro Elementary School,"625 North Main Street, Greensboro, MD 21639"
MD,county,Caroline,002-001-12,Greensboro Elementary School,"625 North Main Street, Greensboro, MD 21639"
MD,county,Caroline,002-001-21,Greensboro Elementary School,"625 North Main Street, Greensboro, MD 21639"
MD,county,Caroline,003-001-12,Denton Elementary School,"303 Sharp Road, Denton, MD 21629"
MD,county,Caroline,003-001-22,Denton Elementary School,"303 Sharp Road, Denton, MD 21629"
MD,county,Caroline,004-001-13,Preston Elementary School,"225 Main Street, Preston, MD 21655"
MD,county,Caroline,004-001-23,Preston Elementary School,"225 Main Street, Preston, MD 21655"
MD,county,Caroline,005-001-13,Federalsburg Elementary School,"302 University & Academy Avenues, Federalsburg, MD 21632"
MD,county,Caroline,005-001-23,Federalsburg Elementary School,"302 University & Academy Avenues, Federalsburg, MD 21632"
MD,county,Caroline,006-001-12,Hillsboro Town Hall,"22043 Church Street, Hillsboro, MD 21641"
MD,county,Caroline,006-001-22,Hillsboro Town Hall,"22043 Church Street, Hillsboro, MD 21641"
MD,county,Caroline,006-001-32,Hillsboro Town Hall,"22043 Church Street, Hillsboro, MD 21641"
MD,county,Caroline,007-001-11,Ridgely Elementary School,"118 N. Central Avenue, Ridgely, MD 21660"
MD,county,Caroline,007-001-21,Ridgely Elementary School,"118 N. Central Avenue, Ridgely, MD 21660"
MD,county,Caroline,008-001-13,Colonel Richardson High School,"25320 Richardson Road, Federalsburg, MD 21632"
MD,county,Carroll,001-001-1,Northwest Middle School Cafeteria,"99 Kings Drive, Taneytown, MD 21787"
MD,county,Carroll,002-001-1,Francis Scott Key High School Band Room,"3825 Bark Hill Road, Union Bridge, MD 21791"
MD,county,Carroll,002-002-1,Runnymede Elementary School Cafeteria,"3000 Langdon Drive, Westminster, MD 21158"
MD,county,Carroll,003-001-1,Charles Carroll Elementary School Gym,"3719 Littlestown Pike, Westminster, MD 21158"
MD,county,Carroll,004-001-1,Sandymount Elementary School,"2222 Old Westminster Pike, Finksburg, MD 21048"
MD,county,Carroll,004-002-1,Faith Family Church Social Hall,"4150 Sykesville Road, Finksburg, MD 21048"
MD,county,Carroll,004-003-1,Mechanicsville Elementary School Gym,"3838 Sykesville Road, Sykesville, MD 21784"
MD,county,Carroll,004-004-1,Mechanicsville Elementary School Cafeteria,"3838 Sykesville Road, Sykesville, MD 21784"
MD,county,Carroll,005-001-1,Sykesville Middle School Gym,"7301 Springfield Avenue, Sykesville, MD 21784"
MD,county,Carroll,005-002-1,Liberty High School Gym,"5855 Bartholow Road, Sykesville, MD 21784"
MD,county,Carroll,005-003-1,Oklahoma Road Middle School Cafeteria,"6300 Oklahoma Road, Sykesville, MD 21784"
MD,county,Carroll,005-004-1,Carrolltowne Elementary School Cafeteria,"6543 Ridge Road, Sykesville, MD 21784"
MD,county,Carroll,005-005-1,Piney Ridge Elementary School Cafeteria,"6315 Freedom Avenue, Sykesville, MD 21784"
MD,county,Carroll,005-006-1,Fairhaven Johnzies Lounge,"7200 Third Avenue, Sykesville, MD 21784"
MD,county,Carroll,006-001-1,Manchester Valley High School Cafeteria,"3300 Maple Grove Road, Manchester, MD 21102"
MD,county,Carroll,006-002-1,North Carroll Middle School Gym,"2401 Hanover Pike, Hampstead, MD 21074"
MD,county,Carroll,007-001-1,Cranberry Station Elementary School Cafeteria,"505 North Center Street, Westminster, MD 21157"
MD,county,Carroll,007-002-1,William Winchester Elementary School Gym,"70 Monroe Street, Westminster, MD 21157"
MD,county,Carroll,007-003-1,Friendship Valley Elementary School Gym,"1100 Gist Road, Westminster, MD 21157"
MD,county,Carroll,007-004-1,Westminster West Middle School Cafeteria,"60 Monroe Street, Westminster, MD 21157"
MD,county,Carroll,007-005-1,Carroll Lutheran Village Krug Chapel,"300 Luther Drive, Westminster, MD 21158"
MD,county,Carroll,007-006-1,Carroll County Career &Technology Center Cafeteria,"1229 Washington Road, Westminster, MD 21157"
MD,county,Carroll,007-007-1,Westminster Elementary School,"811 Uniontown Road, Westminster, MD 21158"
MD,county,Carroll,007-008-1,Robert Moton Elementary School Gym,"1413 Washington Road, Westminster, MD 21157"
MD,county,Carroll,008-001-1,Hampstead Elementary School,"3737 Shiloh Road, Hampstead, MD 21074"
MD,county,Carroll,008-002-1,North Carroll High School Cafeteria,"1400 Panther Drive, Hampstead, MD 21074"
MD,county,Carroll,008-003-1,Spring Garden Elementary School Gym,"700 Boxwood Drive, Hampstead, MD 21074"
MD,county,Carroll,009-001-1,Winfield Elementary School Gym,"4401 Salem Bottom Road, Westminster, MD 21157"
MD,county,Carroll,009-002-1,Winfield Elementary School Cafeteria,"4401 Salem Bottom Road, Westminster, MD 21157"
MD,county,Carroll,010-001-1,Elmer Wolfe Elementary School Gym 1,"119 N. Main Street, Union Bridge, MD 21791"
MD,county,Carroll,011-001-1,New Windsor Middle School Cafeteria,"1000 Green Valley Road, New Windsor, MD 21776"
MD,county,Carroll,012-001-1,Elmer Wolfe Elementary School Gym 2,"119 N. Main Street, Union Bridge, MD 21791"
MD,county,Carroll,013-001-1,Parr's Ridge Elementary School Gym,"202 Watersville Road, Mt. Airy, MD 21771"
MD,county,Carroll,014-001-1,Linton Springs Elementary School Cafeteria,"375 Ronsdale Road, Sykesville, MD 21784"
MD,county,Carroll,014-002-1,South Carroll High School Main Gym,"1300 W. Old Liberty Road, Sykesville, MD 21784"
MD,county,Cecil,001-001-1,Cecilton Elementary School,"251 West Main Street, Cecilton, MD 21913"
MD,county,Cecil,002-001-1,Bohemia Manor High/Middle School Side A,"2757 Augustine Herman Highway, Chesapeake City, MD 21915"
MD,county,Cecil,002-002-1,Bohemia Manor High/Middle School Side B,"2757 Augustine Herman Highway, Chesapeake City, MD 21915"
MD,county,Cecil,003-001-2,Thomson Estates Elementary School,"203 E. Thomson Drive, Elkton, MD 21921"
MD,county,Cecil,003-002-1,Singerly Fire House,"300 Newark Avenue, Elkton, MD 21921"
MD,county,Cecil,003-002-2,Singerly Fire House,"300 Newark Avenue, Elkton, MD 21921"
MD,county,Cecil,003-002-5,Singerly Fire House,"300 Newark Avenue, Elkton, MD 21921"
MD,county,Cecil,003-003-1,Holly Hall Elementary School,"233 Whitehall Road, Elkton, MD 21921"
MD,county,Cecil,004-001-2,Cherry Hill Middle School,"2535 Singerly Road, Elkton, MD 21921"
MD,county,Cecil,004-001-3,Cherry Hill Middle School,"2535 Singerly Road, Elkton, MD 21921"
MD,county,Cecil,004-002-2,Cecil Manor Elementary School,"971 Elk Mills Road, Elkton, MD 21921"
MD,county,Cecil,005-001-3,North East Fire House,"210 S. Mauldin Avenue, North East, MD 21901"
MD,county,Cecil,005-001-5,North East Fire House,"210 S. Mauldin Avenue, North East, MD 21901"
MD,county,Cecil,005-002-3,Charlestown Elementary School,"550 Baltimore Street, Charlestown, MD 21914"
MD,county,Cecil,005-002-4,Charlestown Elementary School,"550 Baltimore Street, Charlestown, MD 21914"
MD,county,Cecil,005-002-5,Charlestown Elementary School,"550 Baltimore Street, Charlestown, MD 21914"
MD,county,Cecil,005-003-5,Elk Neck Elementary School,"41 Racine School Road, Elkton, MD 21921"
MD,county,Cecil,005-004-5,North East Elementary School,"301 Thomas Avenue, North East, MD 21901"
MD,county,Cecil,006-001-3,Rising Sun Banquet Hall - Fire Co. 8,"300 Biggs Highway, Rising Sun, MD 21911"
MD,county,Cecil,006-001-4,Rising Sun Banquet Hall - Fire Co. 8,"300 Biggs Highway, Rising Sun, MD 21911"
MD,county,Cecil,006-002-3,Rising Sun Elementary School,"500 Hopewell Road, Rising Sun, MD 21911"
MD,county,Cecil,006-002-4,Rising Sun Elementary School,"500 Hopewell Road, Rising Sun, MD 21911"
MD,county,Cecil,007-001-4,Bainbridge Elementary School Side A,"41 Preston Drive, Port Deposit, MD 21904"
MD,county,Cecil,007-002-4,Perryville Middle School,"850 Aiken Avenue, Perryville, MD 21903"
MD,county,Cecil,007-003-4,Bainbridge Elementary School Side B,"41 Preston Drive, Port Deposit, MD 21904"
MD,county,Cecil,008-001-4,Conowingo Elementary School,"471 Rowlandsville Road, Conowingo, MD 21918"
MD,county,Cecil,009-001-3,Calvert Elementary School,"79 Brick Meetinghouse Road, Rising Sun, MD 21911"
MD,county,Charles,001-001-1,LaPlata Firehouse,"911 Washington Avenue, La Plata, MD 20646"
MD,county,Charles,001-002-1,Milton M. Somers Middle School Cafeteria,"300 Willow Lane, La Plata, MD 20646"
MD,county,Charles,001-003-1,Walter J. Mitchell School Gymnasium,"400 Willow Lane, La Plata, MD 20646"
MD,county,Charles,001-004-1,LaPlata High School Commons Area,"6035 Radio Station Road, La Plata, MD 20646"
MD,county,Charles,002-001-1,"St. Ignatius Church Hall, Hilltop","6455 Port Tobacco Road, La Plata, MD 20646"
MD,county,Charles,003-001-1,Nanjemoy Firehouse,"4260 Port Tobacco Road, Nanjemoy, MD 20662"
MD,county,Charles,004-001-1,"Trinity Church Hall, Newport","9611 Trinity Church Road, Charlotte Hall, MD 20622"
MD,county,Charles,004-002-1,Bel Alton Firehouse,"9765 Bel Alton Newtown Road, Bel Alton, MD 20611"
MD,county,Charles,005-001-1,Piccowaxen Middle School,"12834 Rock Point Road, Newburg, MD 20664"
MD,county,Charles,006-001-1,McDonough High School,"7165 Marshall Corner Road, Pomfret, MD 20675"
MD,county,Charles,006-002-1,Moose Lodge-White Plains,"4765 Crain Highway, White Plains, MD 20695"
MD,county,Charles,006-003-1,North Point High School Gym,"2500 Davis Road, Waldorf, MD 20603"
MD,county,Charles,006-004-1,William B. Wade Elementary,"2300 Smallwood Drive West, Waldorf, MD 20603"
MD,county,Charles,006-005-1,Daniel of St. Thomas Jenifer Elementary School,"2820 Jenifer School Lane, Waldorf, MD 20603"
MD,county,Charles,006-006-1,Dr. Gustavus Brown Elementary  School,"University Drive, Waldorf, MD 20602"
MD,county,Charles,006-007-1,Dr. Samuel A. Mudd Elementary School,"820 Stone Avenue, Waldorf, MD 20602"
MD,county,Charles,006-008-1,Benjamin Stoddert Middle  School,"2040 St. Thomas Drive, Waldorf, MD 20602"
MD,county,Charles,006-009-1,Eva Turner Elementary School,"1000 Bannister Circle, Waldorf, MD 20602"
MD,county,Charles,006-010-1,Westlake High School Cafeteria,"3300 Middletown Road, Waldorf, MD 20603"
MD,county,Charles,006-011-1,Berry Elementary School,"10155 Berry Road, Waldorf, MD 20603"
MD,county,Charles,006-012-1,John Hanson Middle School,"12350 Vivian Adams Drive, Waldorf, MD 20601"
MD,county,Charles,006-013-1,Mattawoman Middle School,"10145 Berry Road, Waldorf, MD 20603"
MD,county,Charles,006-014-1,Robert D. Stethem Educational Center,"7775 Marshall Corner Road, Pomfret, MD 20675"
MD,county,Charles,006-015-1,Lancaster Neighborhood Center,"4150 Lancaster Circle, Waldorf, MD 20603"
MD,county,Charles,006-016-1,Dorchester Neighborhood Center,"5005 Dorchester Circle, Waldorf, MD 20603"
MD,county,Charles,006-017-1,Wakefield Neighborhood Center,"2002 Nantucket Drive, Waldorf, MD 20602"
MD,county,Charles,006-018-1,Mary B. Neal Elementary School,"12105 St. George's Drive, Waldorf, MD 20602"
MD,county,Charles,006-019-1,Theodore G. Davis Middle School,"2495 Davis Road, Waldorf, MD 20603"
MD,county,Charles,006-020-1,C. Paul Barnhart Elementary School,"4800 Lancaster Circle, Waldorf, MD 20603"
MD,county,Charles,006-021-1,William A. Diggs Elementary School,"2615 Davis Road, Waldorf, MD 20603"
MD,county,Charles,006-022-1,Waldorf Elk's Lodge,"2210 Old Washington Road, Waldorf, MD 20601"
