Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress
County: 15 - COLLETON,15,COLLETON,008,Green Pond,Green Pond Fire-Rescue Station #6,"503 Fire Station Rd
Green Pond SC 29446"
County: 15 - COLLETON,15,COLLETON,009,Hendersonville,Hendersonville Elementary School,"6089 Hendersonville Hwy
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,010,Horse Pen,Colleton County High School,"150 Cougar Nation Dr
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,011,Hudson Mill,Fire & Rescue Station #4,"2425 Azalea Patch Rd
Ruffin SC 29475"
County: 15 - COLLETON,15,COLLETON,012,Jacksonboro,Jacksonboro Fire-Rescue Station #2,"150 Clinic Dr
Jacksonboro SC 29452"
County: 15 - COLLETON,15,COLLETON,014,Maple Cane,Maple Cane Baptist Church,"21324 Augusta Hwy
Cottageville SC 29435"
County: 15 - COLLETON,15,COLLETON,015,Mashawville,Neyles Community Center,"445 Featherbed Rd
Round O SC 29474"
County: 15 - COLLETON,15,COLLETON,017,Peeples,Northside Elementary School,"1929 Industrial Rd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,018,Petits,Black Creek Baptist Church,"4931 Black Creek Rd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,019,Peniel,Fire & Rescue Station #1,"229 Mabel T Willis Blvd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,020,Ritter,Ritter Fire-Rescue Station #22,"3547 Possum Corner Rd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,021,Round O,Bethlehem Baptist Church,"12898 Round O Rd
Round O SC 29474"
County: 15 - COLLETON,15,COLLETON,022,Rice Patch,Fire & Rescue Station #15,"547 Ashton Rd
Islandton SC 29929"
County: 15 - COLLETON,15,COLLETON,023,Ruffin,Ruffin Community Center,"7745 Ruffin Rd
Ruffin SC 29475"
County: 15 - COLLETON,15,COLLETON,024,Sidneys,Fire & Rescue Station #36,"19576 Augusta Hwy
Cottageville SC 29435"
County: 15 - COLLETON,15,COLLETON,026,Stokes,Doctors Creek Baptist Church,"126 Doctors Creek Rd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,027,Sniders,Sniders Fire & Rescue Station #29,"8737 Cane Branch Rd
Ruffin SC 29475"
County: 15 - COLLETON,15,COLLETON,029,Walterboro No. 1,Dogwood Hills Golf Course,"1 Dogwood Ln
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,030,Walterboro No. 2,Colleton Civic Center,"494 Hampton St
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,031,Walterboro No. 3,Clemson Coop Ext Building,"611 Black St Rm 222
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,032,Walterboro No. 4,Forest Hills Elementary School,"633 Hiers Corner Rd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,033,Williams,Evergreen Baptist Church,"2008 Risher Rd
Williams SC 29493"
County: 15 - COLLETON,15,COLLETON,034,Wolfe Creek,Fire & Rescue Station #26,"2970 Mount Carmel Rd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,035,Edisto Beach,Edisto Beach Town Hall,"2414 Murray St
Edisto Beach SC 29438"
County: 15 - COLLETON,15,COLLETON,036,Walterboro No. 5,Colleton County Middle School,"1379 Tuskegee Airmen Dr
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,038,Ashton-Lodge,Fire & Rescue Station #3,"8667 Lodge Hwy
Lodge SC 29082"
County: 15 - COLLETON,15,COLLETON,039,Berea-Smoaks,Fire & Rescue Station #7,"27250 Lowcountry Hwy
Smoaks SC 29481"
County: 15 - COLLETON,15,COLLETON,040,Walterboro No. 6,Fire & Rescue Station #24,"111 Fox Field Rd
Walterboro SC 29488"
County: 15 - COLLETON,15,COLLETON,999,Barrier Free,Voter Registration & Elections,"2471 Jefferies Hwy
Walterboro SC 29488"
County: 16 - DARLINGTON,16,DARLINGTON,001,Antioch,Antioch Recreation Center,"2462 Antioch Road
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,002,Auburn,Centerville Fire Station,"2380 N Center Rd
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,003,Bethel,Bethel United Meth Church,"2423 Bethel Road
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,004,Black Creek-Clyde,Lake Robinson Rescue Sqd,"2364 West Old Camden Road
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,005,Burnt Branch,Hartsville Middle School,"1427 Fourteenth St
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,007,Darlington No. 1,City Hall,"400 Pearl Street
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,008,Darlington No. 2,Pate Elementary School,"1010 Indian Branch Rd
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,010,Darlington No. 4,Cain Elementary School,"607 First St
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,011,Darlington No. 5,Mayo High School Gym,"405 Chestnut St
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,012,Dovesville,Dovesville Fire Station,"511 Mont Clare Road
Darlington SC 29540"
County: 16 - DARLINGTON,16,DARLINGTON,013,Hartsville No. 1,First Presbyterian Church,"213 W Home Ave
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,016,Hartsville No. 4,Outreach Center  Fourth St Entrance,"404 S Fourth St
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,017,Hartsville No. 5,T B Thomas Sports Center,"701 W Washington St
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,018,Hartsville No. 6,Jerusalem Baptist Church,"301 S Sixth St
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,019,Hartsville No. 7,Hartsville Skating Arena,"303 S Marquis Hwy
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,020,Hartsville No. 8,North Hartsville Elem Sch,"110 School Drive
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,021,High Hill,S Darlington Fire Station,"4793 Hoffmeyer Road
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,022,Indian Branch,Community Center,"2070 Indian Branch Road
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,023,Kelleytown,West Hartsville Elem Schl,"214 Clyde Road
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,024,Lake Swamp,Lake Swamp Fire Station,"6140 Oates Highway
Timmonsville SC 29161"
County: 16 - DARLINGTON,16,DARLINGTON,025,Lamar No. 1,Lamar Town Hall,"117 West Main Street
Lamar SC 29069"
County: 16 - DARLINGTON,16,DARLINGTON,026,Lamar No. 2,Lamar High School,"216 North Darlington Avenue
Lamar SC 29069"
County: 16 - DARLINGTON,16,DARLINGTON,027,Lydia,Lydia Community Center,"5069 Indian Branch Rd
Lamar SC 29069"
County: 16 - DARLINGTON,16,DARLINGTON,028,Mechanicsville,Mechanicsville Fire Dept,"1932 Cashua Ferry Road
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,031,New Market,Pond Hollow Fire Station,"2225 Ruby Rd
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,032,Oates,St. Johns United Meth Ch,"214 West Seven Pines Street
Lamar SC 29069"
County: 16 - DARLINGTON,16,DARLINGTON,033,Palmetto,Palmetto Fire Department,"1304 East McIver Road
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,036,Society Hill,Society Hill Town Hall,"280 South Main Street
Society Hill SC 29593"
County: 16 - DARLINGTON,16,DARLINGTON,037,Swift Creek,Swift Creek Fire Dept.,"137 North Center Road
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,038,Darlington No. 3,High School Ninth Grade Bldg,"501 Spring St
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,040,Darlington No. 6,Brunson Dargan Elem. Sch.,"400 Wells Street
Darlington SC 29532"
County: 16 - DARLINGTON,16,DARLINGTON,041,Hartsville No. 9,American Legion Hut,"105 Society Ave
Hartsville SC 29550"
County: 16 - DARLINGTON,16,DARLINGTON,999,Barrier Free,Reg. And Elections Office,"131 Cashua St
Darlington SC 295323222"
County: 17 - DILLON,17,DILLON,001,East Dillon,East Elem. School,"901 E. Harrison St
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,002,West Dillon,Rural Fire Dept.,"201 W. Howard St
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,003,South Dillon,South Elementary School,"900 Patriot St
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,004,Latta,Latta Art Center,"107 N W Railroad Ave
Latta SC 29565"
County: 17 - DILLON,17,DILLON,005,New Holly,County Fire Dept #6,"3418 Highway 34 W
Latta SC 29565"
County: 17 - DILLON,17,DILLON,006,Lake View,Lakeview Community Center,"106 Richard Temple Blvd
Lake View SC 29563"
County: 17 - DILLON,17,DILLON,007,Kemper,"Dillon County Fire Department, Station 3","2203 Highway 41 S
Lake View SC 29563"
County: 17 - DILLON,17,DILLON,008,Pleasant Hill,County Fire Dept #4,"1624 Gaddys Mill Rd
Hamer SC 29547"
County: 17 - DILLON,17,DILLON,009,Mt. Calvary,American Legion Hall,"2014 Highway 9 E
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,010,Bermuda,Lee Causey's Store,"437 Bermuda Rd
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,012,Hamer,Hamer Cannan School,"428 Elkins Rd
Hamer SC 29547"
County: 17 - DILLON,17,DILLON,013,Oakland,Oakland Community Center,"2034 Oakland Rd
Hamer SC 29547"
County: 17 - DILLON,17,DILLON,014,Carolina,Carolina Fellowship Bld.,"4114 McInnis Loop
Little Rock SC 29567"
County: 17 - DILLON,17,DILLON,015,Little Rock,Little Rock School,"2326 Worship St
Little Rock SC 29567"
County: 17 - DILLON,17,DILLON,016,Minturn,Minturn Community Center,"1832 Minturn Rd
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,017,Oak Grove,Fire Department,"1723 Hwy 38 W
Latta SC 29565"
County: 17 - DILLON,17,DILLON,018,Manning,Wilkerson's Store,"1948 Hwy 57 S
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,019,Floydale,Fire Department,"2944 Burke Rd
Dillon SC 29536"
County: 17 - DILLON,17,DILLON,020,Fork,Post Office,"4014 Hwy 57 South
Fork SC 29543"
County: 17 - DILLON,17,DILLON,999,Barrier Free,Voter Registration Office,"305 W Hampton St
Dillon SC 29536"
County: 18 - DORCHESTER,18,DORCHESTER,025,Rosinville,Indian Field Fire Dept,"1504 W Main St
Harleyville SC 29448"
County: 18 - DORCHESTER,18,DORCHESTER,026,St. George No. 2,Waggoner Building,"201 Johnston St
St George SC 29477"
County: 18 - DORCHESTER,18,DORCHESTER,027,St. George No. 1,St George Senior Citizen Center,"5361 E Jim Bilton Blvd
St George SC 29477"
County: 18 - DORCHESTER,18,DORCHESTER,028,Grover,Grover Fire Dept,"3336 Wire Rd
St. George SC 29477"
County: 18 - DORCHESTER,18,DORCHESTER,029,Reevesville,Reevesville Fire Dept,"6800 Johnston Ave
Reevesville SC 29471"
County: 18 - DORCHESTER,18,DORCHESTER,030,Harleyville,Odyssey Educational Center,"145 Hill St
Harleyville SC 29448"
County: 18 - DORCHESTER,18,DORCHESTER,031,Four Hole,Harleyville Elementary,"1650 E Main St
Dorchester SC 29437"
County: 18 - DORCHESTER,18,DORCHESTER,033,Rosses,Dorchester Career School,"507 School House Rd
Dorchester SC 29437"
County: 18 - DORCHESTER,18,DORCHESTER,034,Ridgeville,Clay Hill Elementary School,"387 S Railroad Ave
Ridgeville SC 29472"
County: 18 - DORCHESTER,18,DORCHESTER,035,Givhans,Givhans Alternate Program,"273 Highway 61
Ridgeville SC 29472"
County: 18 - DORCHESTER,18,DORCHESTER,036,Delemars,Sand Hill Elementary School,"324 Gnarly Oak Ln
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,037,Saul Dam,Beech Hill Elementary,"1001 Beech Hill Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,038,Coastal,Coastal Center,"9995 Miles Jamison Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,039,Trolley,Summerville Church Of Christ,"413 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,040,Tranquil,Oakbrook Elementary,"306 Old Fort Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,041,Beech Hill,Beech Hill Elementary,"1001 Beech Hill Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,042,Flowertown,Summerville High School,"1101 Boone Hill Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,043,Knightsville,Knightsville Elementary,"847 Orangeburg Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,044,Clemson,Dubose Middle School,"1000 Dubose School Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,045,Germantown,Bethany United Methodist,"118 W 3Rd S St
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,046,Greenwave,Summerville High School,"1101 Boone Hill Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,047,Newington,Newington Elementary,"10 King Charles Cir
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,048,Carolina,Summerville Senior Center,"312 N Laurel St
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,049,Dorchester,Bethany United Methodist,"118 W 3Rd S St
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,050,Archdale,Ft Dorchester High School,"8500 Patriot Blvd
N Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,052,Stallsville,Stallsville Method Church,"255 Stallsville Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,054,Indian Field,St George Middle School,"600 Minus St
St George SC 29477"
County: 18 - DORCHESTER,18,DORCHESTER,055,Spann,Spann Elementary School,"901 John McKissick Way
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,056,North Summerville,Alston Middle School,"500 Bryan St
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,057,Tupperway,Summerville High School,"1101 Boone Hill Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,058,Irongate,Grace Lutheran Church,"1600 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,060,Greenhurst,Spann Elementary School,"901 John McKissick Way
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,061,Ashborough East,Dorchester Presbyterian Church,"10290 Dorchester Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,062,Ashborough West,Old Fort Baptist Church,"10505 Dorchester Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,063,Ashley River,River Oaks Middle School,"8642 River Oaks Dr
N Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,064,Windsor,Cathedral Of Praise,"3790 Ashley Phosphate Rd
N Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,066,Bacons Bridge,Beech Hill Elementary,"1001 Beech Hill Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,067,Brandymill,Grace Lutheran Church,"1600 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,068,Briarwood,Summerville Church Of Christ,"413 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,069,Butternut,Reeves Elementary,"1003 Dubose School Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,070,Central,Knightsville United Methodist,"1505 Central Ave
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,071,Coosaw,Ft Dorchester Elementary,"5201 Old Glory Ln
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,072,Cypress,Knightsville Elementary,"847 Orangeburg Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,073,King's Grant,Riverbluff Church,"5421 River Bluff Pkwy
North Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,074,Lincoln,Cathedral Of Praise,"3790 Ashley Phosphate Rd
N Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,075,Miles/Jamison,Coastal Center,"9995 Miles Jamison Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,076,Oakbrook,Oakbrook Middle School,"286 Old Fort Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,077,Patriot,Ft Dorchester High School,"8500 Patriot Blvd
N Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,078,Sawmill Branch,Flowertown Elementary,"20 King Charles Cir
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,079,Coastal 2,Coastal Center,"9995 Miles Jamison Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,080,Coastal 3,Coastal Center,"9995 Miles Jamison Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,081,Archdale 2,Ft Dorchester High School,"8500 Patriot Blvd
N Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,082,Ashborough East 2,Dorchester Presbyterian Church,"10290 Dorchester Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,083,Ashborough West 2,Old Fort Baptist Church,"10505 Dorchester Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,084,Beech Hill 2,Beech Hill Elementary,"1001 Beech Hill Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,085,Brandymill 2,Grace Lutheran Church,"1600 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,086,Briarwood 2,Summerville Church Of Christ,"413 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,087,Briarwood 3,Summerville Church Of Christ,"413 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,088,Central 2,Knightsville United Methodist,"1505 Central Ave
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,089,Clemson 2,Dubose Middle School,"1000 Dubose School Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,090,Clemson 3,Dubose Middle School,"1000 Dubose School Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,091,Coosaw 2,Ft Dorchester Elementary,"5201 Old Glory Ln
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,092,Dorchester 2,Bethany United Methodist,"118 W 3Rd S St
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,093,Flowertown 2,Summerville High School,"1101 Boone Hill Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,094,Givhans 2,Givhans Alternate Program,"273 Highway 61
Ridgeville SC 29472"
County: 18 - DORCHESTER,18,DORCHESTER,095,Indian Field 2,St George Middle School,"600 Minus St
St George SC 29477"
County: 18 - DORCHESTER,18,DORCHESTER,096,Irongate 2,Grace Lutheran Church,"1600 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,097,Irongate 3,Grace Lutheran Church,"1600 Old Trolley Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,098,King's Grant 2,Riverbluff Church,"5421 River Bluff Pkwy
North Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,099,Newington 2,Newington Elementary,"10 King Charles Cir
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,100,North Summerville 2,Alston Middle School,"500 Bryan St
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,101,Ridgeville 2,Clay Hill Elementary School,"387 S Railroad Ave
Ridgeville SC 29472"
County: 18 - DORCHESTER,18,DORCHESTER,102,Tranquil 2,Oakbrook Elementary,"306 Old Fort Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,103,Tupperway 2,Summerville High School,"1101 Boone Hill Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,104,Tranquil 3,Oakbrook Elementary,"306 Old Fort Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,105,Bacons Bridge 2,Beech Hill Elementary,"1001 Beech Hill Rd
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,106,Coosaw 3,Ft Dorchester Elementary,"5201 Old Glory Ln
Summerville SC 29485"
County: 18 - DORCHESTER,18,DORCHESTER,107,Cypress 2,Knightsville Elementary,"847 Orangeburg Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,108,Flowertown 3,Summerville High School,"1101 Boone Hill Rd
Summerville SC 29483"
County: 18 - DORCHESTER,18,DORCHESTER,109,Oakbrook 2,Oakbrook Middle School,"286 Old Fort Rd
Ladson SC 29456"
County: 18 - DORCHESTER,18,DORCHESTER,110,Windsor 2,Cathedral Of Praise,"3790 Ashley Phosphate Rd
N Charleston SC 29420"
County: 18 - DORCHESTER,18,DORCHESTER,999,Barrier Free,Waggoner Building,"201 Johnston St
St George SC 29477"
County: 19 - EDGEFIELD,19,EDGEFIELD,001,Edgefield No. 1,Parker School,"325 Crest Road
Edgefield SC 29824"
County: 19 - EDGEFIELD,19,EDGEFIELD,002,Edgefield No. 2,American Legion Hall,"314 Penn Street
Edgefield SC 29824"
County: 19 - EDGEFIELD,19,EDGEFIELD,004,Johnston No. 1,American Legion Hut,"99 Edisto St
Johnston SC 29832"
County: 19 - EDGEFIELD,19,EDGEFIELD,005,Johnston No. 2,Johnston Elementary Sch,"514 Lee Street
Johnston SC 29832"
County: 19 - EDGEFIELD,19,EDGEFIELD,006,Trenton,Douglas School,"215 Diggs Road
Trenton SC 29847"
County: 19 - EDGEFIELD,19,EDGEFIELD,007,Merriwether No. 1,Merriwether Middle School,"600 Murrah Road
North Augusta SC 29860"
County: 19 - EDGEFIELD,19,EDGEFIELD,008,Westside,Colliers Community Center,"3179 Martintown Rd
Edgefield SC 29824"
County: 19 - EDGEFIELD,19,EDGEFIELD,009,Harmony,Strom Thurmond Hi Voc Bld,"17 Parr Drive
Johnston SC 29832"
County: 19 - EDGEFIELD,19,EDGEFIELD,010,North Side,McKendree Life Center,"565 US Highway 378 E
Edgefield SC 29824"
County: 19 - EDGEFIELD,19,EDGEFIELD,011,Brunson,China Grove Bapt Church Fellowship Hall,"507 N Martintown Rd
Edgefield SC 29824"
County: 19 - EDGEFIELD,19,EDGEFIELD,012,Merriwether No. 2,Merriwether Middle School,"600 Murrah Road
North Augusta SC 29860"
